cm-1,CB-5e-3_0,AuNP_0,CB-5e-3_1,AuNP_1,CB-5e-3_2,AuNP_2,CB-5e-3_3,AuNP_3,CB-5e-3_4,AuNP_4
3792.392,0.010768762695974227,0.0071789336267356505,0.005549538125898785,0.005325728837088778,0.007789460208276946,0.0059556302854310425,0.004966282552752319,0.0033525203456363636,0.011287094655924134,0.004792781809296247
3793.357,0.010092875648920514,0.006274459504605545,0.00491224606303345,0.004370556417161889,0.007161388107348264,0.005019961578527362,0.0040803881775217845,0.002390392722511444,0.010461724098324406,0.003786306924821121
3794.321,0.009239371067733078,0.005169714252244218,0.004074827442671849,0.0032269007369059746,0.006305826174608928,0.0038427082315369066,0.0030280222838216697,0.001141509681852961,0.009437062618245846,0.002534620196361585
3795.285,0.00827146168285619,0.0039265985107164265,0.003111785319665001,0.001982375247378299,0.005278467837786618,0.0025136812489876077,0.0018915628987177496,-0.0002832818310358164,0.008276594472556584,0.0011253172883449666
3796.249,0.007151037839762853,0.002439504017847109,0.001970821191206605,0.0005332873568300343,0.004018471537178852,0.0009227329851793563,0.0006036780469423843,-0.0019553817153327643,0.006879038201691499,-0.0005247511609453304
3797.214,0.005726495161538744,0.00044056443918365034,0.00046116154262312067,-0.0014085011359317434,0.0023344563666445593,-0.0012225078390100221,-0.0010699361090069012,-0.004151925976567323,0.004981919499558896,-0.00266702882134024
3798.178,0.003918732415006499,-0.0021985697623922475,-0.0015261815640155527,-0.0039989221641915425,0.00014491623673615212,-0.0040643610691890285,-0.0032711270265808967,-0.007032865302714913,0.0024527413063563704,-0.005426852414922048
3799.142,0.0019624368159546343,-0.0051080847808534875,-0.0037358914788319197,-0.006887164609483028,-0.0022508731804713688,-0.007197266445008791,-0.005714663020741874,-0.010220880122141212,-0.00034940414771642285,-0.008423380359899996
3800.106,0.00042948070261345536,-0.007402623956095359,-0.005522286959329598,-0.009193985327367243,-0.00413919358846814,-0.009662873492204179,-0.007655639441541079,-0.012752127722759323,-0.002565222845524772,-0.010748971728904615
3801.071,-0.00011406535508782782,-0.008224748778553176,-0.0062315831724749915,-0.010048788177954982,-0.004835307433679486,-0.010531962600891917,-0.008344255417898272,-0.013676336966007537,-0.003356820380217134,-0.011522103246709832
3802.035,0.0004355479112943586,-0.007430690017366695,-0.005725198010490619,-0.009288709331752484,-0.004218467620695873,-0.009664412481265861,-0.00763444630919834,-0.012819463606788114,-0.0025755277545187758,-0.01060112341120813
3802.999,0.0015850564360018276,-0.005763440253728041,-0.00452779433736552,-0.0076445993303273585,-0.002885461448445114,-0.007881420368118189,-0.00615811055212241,-0.011002811550630856,-0.0009470136510545749,-0.008777754186971694
3803.963,0.0026368829009465996,-0.004259003227609371,-0.0034055005959157895,-0.006148060109027085,-0.0016636621270351701,-0.006326235278695595,-0.004805752832309449,-0.009382611749704957,0.0005143277499339404,-0.007145155856206283
3804.927,0.0032406839248602165,-0.003411622647775642,-0.0027490740637643243,-0.005308800427774534,-0.0009608161092413687,-0.005542560062930996,-0.004020820681140004,-0.00852010842454518,0.0013083322706687085,-0.006236954764715776
3805.892,0.003616623342751275,-0.0028656841384081433,-0.002318869792557161,-0.004790766246115826,-0.0005031723773254229,-0.005140883917832979,-0.003510970384341589,-0.008016394253321847,0.0017722036120263486,-0.0056892893056283735
3806.856,0.0042714647596930715,-0.0018641435988376986,-0.0015716616272068193,-0.003851744429728005,0.0003020602651984749,-0.0042763384911368735,-0.002644911065519515,-0.007025967662324373,0.0026395459887403076,-0.004708862052781521
3807.82,0.0054962066720438615,1.9721430844910691e-07,-0.00020422534734702188,-0.0020785725256851906,0.0017783501105947204,-0.002477406848421807,-0.0010894852546923597,-0.005078335007831988,0.0043161998130523665,-0.0028575196327507483
3808.785,0.007093892317999508,0.0023911002310168425,0.001539117577256881,0.0002216378788036091,0.003660334356160925,-8.039474226120813e-05,0.0008587818895434626,-0.002533292126432796,0.006493920434908457,-0.0004712904976437565
3809.749,0.008502318973164925,0.004442474163939528,0.0030317846747579167,0.002215737175948647,0.005262555429864438,0.002005814858633798,0.0024704963739622054,-0.00033544290620541917,0.00836226813200305,0.001556503620514
3810.713,0.009121212178672315,0.005252470306427649,0.003624417743076739,0.0030303779062312046,0.005877271188396905,0.0028338276164134044,0.003009295131464851,0.0005302296050797579,0.00908804964209871,0.002300401573252542
3811.677,0.008597119108804206,0.004313717872310061,0.002957602907637479,0.00215220670450505,0.005109623509381511,0.0018780421239177982,0.0020934516079995497,-0.0004864453039444791,0.008217811360302505,0.0012429517537629522
3812.642,0.006985023842231371,0.001746579219212795,0.001122514486643023,-0.0003308056639350518,0.0030599469649430088,-0.0007421233961861579,-0.0001459798687763414,-0.003258625619177302,0.005870887141497485,-0.0014919445364326648
3813.606,0.00477443635934074,-0.001681695711732628,-0.0013385495293740423,-0.0036864865948424102,0.00033244504412682145,-0.004247977121285924,-0.003049224566688752,-0.006953449226866993,0.002764295562218762,-0.005113545619973947
3814.57,0.0027281185514858256,-0.004811006076961706,-0.0036092684143582856,-0.00677718328715267,-0.002163390937822247,-0.007465746751078235,-0.005661233454380343,-0.010325164987937785,-3.506681424251668e-05,-0.008431222657594531
3815.534,0.0014922281431838584,-0.0066580043568585014,-0.00499451831394526,-0.008626999095158667,-0.0036523171071566937,-0.009398790297739542,-0.007191213210860069,-0.012314817321998517,-0.00162905571166111,-0.010439025918682746
3816.499,0.0012225786373715368,-0.006996313177110674,-0.0053305138828276585,-0.008993138994417622,-0.003947848683249987,-0.00981757853549956,-0.0074770524561841726,-0.012683673302450953,-0.0018262781305097813,-0.01091099920091487
3817.463,0.0015381872489417905,-0.00641798221758023,-0.0050230772233275335,-0.008459275792033682,-0.0035093934432402136,-0.009328876223223297,-0.007027672277301297,-0.012081304231371477,-0.0012111427600504337,-0.010469239770961232
3818.427,0.0019070356166870283,-0.005751718328269514,-0.004646135318118296,-0.007848196982906416,-0.0029910881562362954,-0.008774730233229009,-0.006535262534606186,-0.011411338284464606,-0.0005799106704325668,-0.009963096477345784
3819.391,0.0021405473107936595,-0.005312941143756203,-0.004415950508497209,-0.0074820213522236705,-0.002658691635092498,-0.008472062384432275,-0.006259251470385372,-0.011024324731740845,-0.00022886679981215955,-0.009697648704488885
3820.355,0.0025077271961516825,-0.004724071544617952,-0.004063783457177104,-0.006989285018586392,-0.0022232964735292987,-0.00800622505250095,-0.005869876804493137,-0.010498575395810441,0.0002328984287583982,-0.009236353550814041
3821.32,0.0033971799887734994,-0.0033979409051268956,-0.0031729239776339332,-0.005783956900922365,-0.001233703104830015,-0.006748394635352628,-0.004859504048234364,-0.009170835547443803,0.0014156311953398045,-0.007927390040978364
3822.284,0.004865634089825731,-0.0012221740471491918,-0.0016724031800527707,-0.0037276134635890737,0.0004066789471484249,-0.004558376557987753,-0.0031020465727639073,-0.006873697590135178,0.003463449789220439,-0.0056311722780706805
3823.248,0.006547009295523716,0.0012831009425660791,6.426409948303542e-05,-0.0013064521896758846,0.002305367620940649,-0.0019646669927059876,-0.0010147196006265883,-0.004132426160760548,0.005879612465901164,-0.0028970812237990567
3824.213,0.007954980910038068,0.003389756511326232,0.001524124149831192,0.0007803701521238749,0.003909424741712089,0.00027712707380532763,0.0007899488829800437,-0.0017271630297622364,0.00793040218317788,-0.0005213201557039683
3825.177,0.008849249549550377,0.004694255206359142,0.0024317976872731666,0.002134555381168073,0.004934947031466459,0.0017441500755517839,0.0019511752844642548,-0.00011624707995659287,0.009184065819696097,0.001034360639191406
3826.141,0.00929602362879112,0.005248143917536014,0.0028360133509424583,0.002789297990128898,0.005444936105280268,0.002472275114709126,0.0024806462046288668,0.0007054669555423397,0.00968043147262605,0.0017948184437581278
3827.105,0.00947356532281632,0.0053063467903174035,0.0029226896409176514,0.0029747798108621317,0.005643373192309907,0.002704332679652184,0.0025761046472721223,0.0009567647730142287,0.009693820332486865,0.0020119170509179437
3828.07,0.009469887077553533,0.00503578108501791,0.0027982441932844085,0.0028405011203756158,0.005622456656104491,0.002576963013499949,0.00237661044029548,0.00076948451527515,0.00942863816709749,0.001857766886859782
3829.034,0.009262388540666305,0.004473461462154786,0.002467603419911191,0.0024057211560755062,0.005340641431636431,0.0020838269470222037,0.001913435069027615,0.00014966627823471984,0.008940772183629733,0.0013546694856524778
3829.998,0.00882755927851611,0.0036473430499508485,0.0019246985525542412,0.001667509941213541,0.004737841978584164,0.001212356069548531,0.001203911871050699,-0.000881922447850152,0.008233231114636592,0.0005042703294015768
3830.962,0.008196152455104373,0.0026226175032432082,0.0012019082547257312,0.0006627780365328289,0.00383432681654087,2.4622939899979016e-05,0.0002895693788811762,-0.0022252472350451635,0.007326624778106078,-0.0006403550314245527
3831.927,0.007377079283181122,0.0014050163628711863,0.00029691211503834694,-0.0006099395463407491,0.002661200742892909,-0.001441520639525498,-0.0008195497933353997,-0.0038204291078518288,0.006197597887595585,-0.002060791201346809
3832.891,0.006286498522787024,-0.00015973126395042866,-0.0008962077216794121,-0.002283992480875967,0.0011783947304516123,-0.00328189505911576,-0.002232449108744639,-0.005771603793896115,0.004707034171686113,-0.003879223979266597
3833.855,0.004810194970503889,-0.002259287117606388,-0.0024989337162123777,-0.004502806702041652,-0.0006828889844466048,-0.005636841464257148,-0.004068710727243317,-0.008245955182427852,0.002694643403616978,-0.006252324267786758
3834.819,0.002996592535616234,-0.004822912890834385,-0.004442046211945257,-0.007164904966362112,-0.002833332112084655,-0.008404640006492091,-0.006243812291343114,-0.011158213524402792,0.00024241354545723965,-0.009084829156073247
3835.783,0.0012154875872257159,-0.007312250499248016,-0.006312654776483904,-0.009720666513575628,-0.004864540183074998,-0.011031730977373578,-0.008300082211194023,-0.013928082197991217,-0.0021365912841940643,-0.011805231199637006
3836.748,5.850881182988431e-05,-0.008882877577640315,-0.007476608826995027,-0.011330867393853437,-0.006130764643344623,-0.012651077253629467,-0.009540434405269829,-0.01562971144006825,-0.003625274542257914,-0.013516707640696088
3837.712,3.903933701676398e-06,-0.008873818045345877,-0.007443837478478869,-0.011339192815589302,-0.006111504149592649,-0.012577938630603044,-0.009435076303842533,-0.015525091013387832,-0.0035719447577561097,-0.01349860733753505
3838.676,0.0011042680680937531,-0.0072422887233252855,-0.006200168372154496,-0.009712126703297222,-0.00475966949466475,-0.010781608612254166,-0.007988511000799475,-0.013573879042800888,-0.001924174765952766,-0.011705416955319528
3839.641,0.0029518847916487653,-0.0045866254975224004,-0.004214181813711472,-0.0070690375564165875,-0.002549248829473834,-0.007915021629298162,-0.0057429324434789784,-0.010479001010918325,0.0007239235814068053,-0.00880100099799478
3840.605,0.004953229415156404,-0.0017328358470926385,-0.002118243454146721,-0.004257474746512026,-0.00016454769651977965,-0.004887463719009963,-0.003414010910402567,-0.007214441025428296,0.003527084482716221,-0.005725314860662632
3841.569,0.0066753686791792876,0.0007518055956010291,-0.0003360961114196604,-0.0018534288245794124,0.001901041255840903,-0.002334354150879127,-0.0014621698821291928,-0.00446690579288818,0.005895145047706008,-0.003142608160101555
3842.533,0.008006893464314144,0.0027385055612462943,0.0010494750758978694,2.618699084161672e-05,0.003513558593494055,-0.00039277287918519546,5.869647005475165e-05,-0.0023910888807595425,0.007702152209876468,-0.0012184794145933893
3843.498,0.00905132551867905,0.004364710096938734,0.0021633796377165644,0.001544986889143763,0.004776830978085812,0.0011152898308726916,0.0013216713500883244,-0.0007851317751265408,0.009129344496388537,0.0002214224585349331
3844.462,0.009902327376285587,0.0057250820707344585,0.0030945428781254526,0.0028120231756396676,0.005781868742709574,0.0023458215134745564,0.0024427630338307257,0.0005387677653469592,0.010336109514236979,0.0013447265725040508
3845.426,0.01049114997876819,0.006666238054236303,0.0037364043664919605,0.003684298692445583,0.006428445318009322,0.003198421453644334,0.0032942409057795637,0.0014864289859230603,0.011218721208657377,0.00207581077097385
3846.39,0.010574763698402032,0.0067975088282985225,0.0037964137748314505,0.0037687677782119702,0.006432117412145202,0.00328050087026717,0.003512104876709258,0.0016483930392016686,0.011390632664903984,0.0020543494830865794
3847.354,0.009787846732487612,0.005577873915370625,0.0028667498771651353,0.0025359979271010074,0.005390646713545757,0.002016074785711643,0.002594796060788559,0.0003983914622636304,0.010283832786128716,0.0007132115465487819
3848.319,0.00778077618078735,0.0024913837068638034,0.0005628669586607243,-0.0005200392841629693,0.0029259875308288497,-0.0011704387090899053,6.241330945381747e-05,-0.0028934608084473993,0.0073490398356258705,-0.0025369657144867176
3849.283,0.004399141582372031,-0.002677689598877929,-0.0032655619399426707,-0.005614875803694555,-0.0011143600454136004,-0.0065408143250096015,-0.004299297725346727,-0.008517908636528728,0.0023507452728099253,-0.007983546494112434
3850.247,-7.220161518954035e-05,-0.009484171678210937,-0.008271903056017771,-0.012315839821195395,-0.006377514968907225,-0.013641380072222724,-0.010110647603462626,-0.015991334219246277,-0.0042593273186441885,-0.015182285634087613
3851.211,-0.004727570836054019,-0.016558889868824863,-0.013430034775459627,-0.01927331972986246,-0.01180094600115555,-0.02101812107081369,-0.016185356996306376,-0.023781566560874576,-0.011119312757781264,-0.022665168024459358
3852.176,-0.008193994675785118,-0.02183431099039842,-0.0172181599131973,-0.024441727250913918,-0.015793304347171147,-0.026484463647508043,-0.020733589039027216,-0.029578082553293115,-0.01619414195491397,-0.02821124795608445
3853.14,-0.009201340917087943,-0.023415032976204515,-0.01827016303892992,-0.025941696688895052,-0.01689622862116239,-0.02804074801483183,-0.02212465192296696,-0.0312744919593989,-0.017652888324075536,-0.029786394454185898
3854.104,-0.007305376124356909,-0.020639266236555407,-0.016154768922348496,-0.02312673939373338,-0.014615786160929282,-0.025013556530510683,-0.019803342762890547,-0.02815340289403226,-0.014886283523284973,-0.026711863655353395
3855.069,-0.0032106549056630336,-0.014550410047990117,-0.01168108716488945,-0.017047537881063755,-0.009790690467293518,-0.018527890198631443,-0.01467574837884075,-0.02139181379961935,-0.008933807040444304,-0.020136552171836006
3856.033,0.0016150132788638547,-0.007316170133628455,-0.006460340036626961,-0.009872667990246626,-0.004134873477720035,-0.010880763478942288,-0.008593676784879632,-0.013403898812852186,-0.0019036777754355143,-0.012401140793648792
3856.997,0.005744658867527245,-0.001060655528528424,-0.0020333520960079334,-0.0037080683747928718,0.0006796739455057669,-0.004310452748670737,-0.0033526830603180305,-0.006544997062118558,0.0041588807096877645,-0.00577940570860037
3857.961,0.008395005219621296,0.003033365604168023,0.0007794862863252394,0.00028198825353263846,0.0037380243477810166,-5.862903981746217e-05,6.091227815803851e-05,-0.002111044680903255,0.008118673622681387,-0.0015183422706365843
3858.926,0.009540607978740404,0.004871859017012887,0.0019580053806213193,0.002023502116124962,0.005007128881882718,0.001785995920990743,0.0015765964984875197,-0.00018194244410872239,0.009890140131569643,0.0003074776716294035
3859.89,0.009607347274230446,0.005035411308189555,0.001971963547581901,0.002105755853618289,0.004999496686227728,0.0018438545811905102,0.0016893882787129342,-8.246728431423682e-05,0.010032566008796916,0.00034574388314781315
3860.854,0.00910399647404021,0.004278182319106176,0.0013841854938580732,0.0012673894579597145,0.004343163860821858,0.0009061705314679584,0.0010119585593933085,-0.0009797198032253183,0.009263157876682885,-0.0006022638711939726
3861.818,0.00843319071425677,0.003230160832212843,0.0006340500402960291,0.00011047741948920335,0.0035272029432734876,-0.0003660237835893526,5.4086159646307164e-05,-0.0021925486911397044,0.00818061590411614,-0.0018749567541924324
3862.782,0.007859043172771136,0.0023260195092282524,9.704165645789822e-07,-0.000938990227737821,0.002844049430306455,-0.0015100422953668998,-0.0008198714428987844,-0.0032708922337096945,0.007206162648515626,-0.003014015484065749
3863.747,0.007508775631611175,0.0017682851190365964,-0.00039953258888502735,-0.0016663033583532848,0.002389933788834799,-0.0022885509049958507,-0.0014232145461197771,-0.004002452245077003,0.006559623632034428,-0.0037808101452517185
3864.711,0.007323612006680565,0.0014477625642277867,-0.000653742581023948,-0.0021316336899673675,0.0020584372907635367,-0.0027674696439514584,-0.0018028682474298431,-0.004481782325406156,0.0061808618127695515,-0.004239409509094065
3865.675,0.007076524933150406,0.0010017377538789197,-0.0010115857155837888,-0.0026475597176242862,0.001596437447176592,-0.003281015636794806,-0.0022269095884864215,-0.005062787353546273,0.005759187945467631,-0.004734069438228229
3866.639,0.006549777459484373,0.00010133117686061614,-0.0016931797866283722,-0.0035143325951713035,0.0008063251922710473,-0.004168022975272072,-0.0029632369167450446,-0.0060738322966301045,0.004977030309160298,-0.005608975774774545
3867.604,0.005777459714458426,-0.0011842719222439175,-0.0026422280440379056,-0.004676997392867018,-0.0002078928076924397,-0.005396942383618881,-0.003970929259975655,-0.0074271120567130835,0.003856164605699782,-0.006829643415031601
3868.568,0.00512750998451562,-0.0022902744158216208,-0.003451480440021243,-0.005614018249524344,-0.0010089493431598357,-0.0064467894218604,-0.004812650428501943,-0.008529615982921332,0.0028827644064928354,-0.007861150633665617
3869.532,0.005069757741884187,-0.002511068160026002,-0.0036105178666437586,-0.0056710098704200055,-0.0010937675175143088,-0.0066389798415866464,-0.004930624340581821,-0.008650641608368464,0.0027023532807840347,-0.008017716505495749
3870.497,0.005820954016689719,-0.0015195115948208316,-0.002874590470499396,-0.004551580095472768,-0.0002646302621842212,-0.00564926330454069,-0.004067138218266788,-0.007476812352067707,0.003644199397341456,-0.00698999039467874
3871.461,0.007182132284252531,0.0004103906499907574,-0.0014274034361896268,-0.0025389719208205415,0.0012418643575258614,-0.003741613077397083,-0.0024546374793597866,-0.005332168174204172,0.005482346941435414,-0.0050563738693705056
3872.425,0.008721496886762919,0.0026692463612974066,0.0002898437849662277,-0.00024726559518638215,0.002967928606008378,-0.0015194960853172166,-0.0005963964740301099,-0.0028859293308317532,0.007659879517506937,-0.002817888021187298
3873.389,0.010075015303366084,0.004734412969917335,0.0018861083262514497,0.0017940706441680987,0.004554777285633201,0.0005126656854355142,0.0010840080615905378,-0.0006869242897821897,0.009670540264358098,-0.0007601601328115721
3874.354,0.011093737560945605,0.006359877951953091,0.0031521961764409074,0.003331272225706164,0.0058544106023548405,0.00213237838765848,0.002400412507985629,0.0010262258759741812,0.011249635935639362,0.0009121748402899768
3875.318,0.01175563210797896,0.007451052394714193,0.003998575154621197,0.004290017788008986,0.006808111050921957,0.003270790582139915,0.0032976718344556143,0.0021858497215246995,0.012291183927171604,0.0021172979261882335
3876.282,0.012046592684283007,0.007913754140021385,0.004347814917729625,0.004625035617173827,0.007320800193953335,0.0038413524554587633,0.0037206052714605494,0.0027104432366328902,0.012721056590680421,0.002731832977224534
3877.246,0.011963889045951297,0.0077155537600288515,0.004182708722863375,0.004356942744709691,0.007315832066593019,0.0037868282715593235,0.0036509145327281085,0.0025634675695002324,0.012544255944035191,0.0026693746777287975
3878.21,0.011614190305605189,0.00703279782417399,0.003642624047807939,0.003691123394383564,0.006889797144984042,0.0032513700058854045,0.003223978345601117,0.0019148656655327459,0.011958154842712232,0.0020585857242519227
3879.175,0.011215878055703251,0.006249388635643812,0.0030127216027452538,0.002982354872699055,0.006318966511467751,0.0025782088617879793,0.0027168442006712565,0.0011295413436618056,0.011321318988714416,0.0012654283391196042
3880.139,0.010929392045801392,0.005677750636706391,0.002525542307320467,0.002479649471832993,0.005850126492529643,0.0020523509564512026,0.002332973316196869,0.0005030864580293886,0.010888099110240383,0.0006103163995656016
3881.103,0.010715485019744954,0.005304867683004036,0.0021829781892801483,0.002113259452607682,0.005485689150004068,0.0016497587464355185,0.0020200440298680554,-2.4173712412110617e-06,0.010594145939813,9.559559284675397e-05
3882.068,0.010383836225224534,0.004863169261546803,0.0017970759262522333,0.0015876144776883101,0.005024445325798044,0.0011071185318070928,0.0015362116088630884,-0.0006633977433690378,0.010156074480097288,-0.0005307729252464901
3883.032,0.009845371454793524,0.004193281559318322,0.001260989498510303,0.0007596101949198604,0.004350904059245544,0.00029163754210116677,0.0007774045500082121,-0.001603191925445624,0.00943977047754355,-0.0014145718672142814
3883.996,0.009301180756169891,0.0035261671833024255,0.000738182963631136,-0.00010151711767322363,0.003672394665332728,-0.0005222311733497027,-4.132411325563799e-06,-0.0025122263598346233,0.008707219319203669,-0.0022973205014551203
3884.96,0.009137138601459696,0.00335488655641335,0.0005802521947471829,-0.00046179706343572993,0.0034179401422693334,-0.0008083732110317242,-0.0003309998454008559,-0.0028107264083034474,0.008474982775269552,-0.0026517643490419586
3885.925,0.009596085018116509,0.003970712886337898,0.000984539255689942,2.068279804259048e-06,0.0038419950131187547,-0.0002696903968476413,9.028960494678635e-05,-0.0021836004009032923,0.00903754054436534,-0.002172298871690947
3886.889,0.010514319131918439,0.005122641661995983,0.0017613415908876641,0.0010583248975455245,0.0047366539481284355,0.0008183748697588973,0.0010631008399708017,-0.000939825342588108,0.010140429070821714,-0.0011183150677002776
3887.853,0.011441199018090646,0.006186008887265608,0.0024647118303362347,0.0020955723978469645,0.005570039312360814,0.0018070287715003608,0.002046419294065245,0.00020059696349682013,0.011158396120969867,-0.00013410670703641614
3888.817,0.011995741891526085,0.006686279958332559,0.0027758611480560576,0.002635760062236276,0.005936492706568838,0.0022255605110834274,0.0026008716636524132,0.0007130730022432756,0.011623508564505615,0.0003130793128397751
3889.781,0.012171008382295956,0.006701551741343195,0.002777289093525175,0.002736165362999191,0.005898907743060322,0.0021875987808953603,0.0027439342416759665,0.0007002471195711188,0.01161542259576945,0.00032522787221479473
3890.746,0.012289129351302481,0.006758534350591049,0.0028699270558339126,0.0028902392622482146,0.005902327830735903,0.002256633433090639,0.0028772043774365997,0.0007644883865598504,0.011659387700200061,0.00045735658426463886
3891.71,0.01267614142503622,0.007335460158173781,0.003384380109718766,0.003556594583930743,0.006354175414064811,0.002930051075365003,0.003393845053906377,0.0014435144773310548,0.012235672811568881,0.0011852898595535936
3892.674,0.013378420829851906,0.008456438613299422,0.004301977868171082,0.004753740205553915,0.007278931120619621,0.004215290154849871,0.0043318109195641784,0.0027409792770645815,0.0133714317411667,0.002491872671874861
3893.638,0.014127152301130798,0.009664721377597172,0.005250919029670439,0.00603121006778745,0.008299341279322059,0.005608551609425891,0.005338466836423884,0.004114019844752915,0.014617235063890214,0.0038603536195708304
3894.603,0.014537257687906263,0.010347255447355016,0.005767942385399694,0.006778747184250527,0.008909772928029316,0.00644286689383905,0.005919687597452378,0.0048579956088232465,0.015369531029609126,0.004628583701316957
3895.567,0.014355355187641637,0.010103905316621652,0.005578882405289078,0.0065867622443931476,0.008792265915680867,0.0062812363997661255,0.005730128788100157,0.004541151565369808,0.015234626983764318,0.004384912308665405
3896.531,0.013568438221727245,0.008923799546643761,0.004701552709065758,0.005431672508534356,0.007938360025394973,0.005089655797463369,0.004727547099043271,0.00318753624440296,0.014197441654433915,0.0031282191133740907
3897.496,0.012381123402926844,0.007128533045032324,0.003388913836583193,0.0036406348926120236,0.006608017921438889,0.0031918990714305553,0.0031489625196527114,0.0011994871456762327,0.012556930229914682,0.0012088517628947564
3898.46,0.011088997554163663,0.005180363824900521,0.001982601741326795,0.0016952375260505723,0.005153364630706072,0.0010708057184708457,0.0013834995439381164,-0.0008888946573260077,0.01074179948985111,-0.000879159998274598
3899.424,0.009962809862823439,0.0034981011220310888,0.0007806643413372572,2.2685311313238277e-05,0.003887140170436448,-0.0008203919827515022,-0.00018640049724115432,-0.0026440645026507507,0.009136151753789675,-0.0026992032480423604
3900.388,0.009189733716712356,0.002351349221969845,-3.09084660333819e-05,-0.0011198269633823684,0.00300486555290467,-0.0021718808770819623,-0.0012886935509459864,-0.0038156566863924244,0.00798444654166101,-0.003972491305419426
3901.353,0.00887848591138153,0.0018839143332598498,-0.0003535170461428404,-0.0016143855996313906,0.0026150475597339845,-0.0027943286673374145,-0.0017597314670964876,-0.004295135904892184,0.007437872664252986,-0.004555026981041447
3902.317,0.009104830715233842,0.0021704913752266645,-0.00014021769169401293,-0.001395280509140887,0.0028017123449750256,-0.0025778442059946616,-0.0015136695511104399,-0.004007448373792328,0.007610197821225621,-0.004354208143649306
3903.281,0.00990589186138564,0.0032565628977566084,0.0006402259044499516,-0.00039908841473858015,0.0036359977322799396,-0.0014623336344548646,-0.0004953627722882808,-0.002881082340287059,0.008603041954556304,-0.003295112842054159
3904.245,0.011233928001528965,0.005074607651994072,0.0019464390223214946,0.0013510009895558893,0.005095367143912761,0.0004784415001115388,0.0012411517427220833,-0.0009462382839241734,0.010396171337826084,-0.0014119460978969129
3905.209,0.01290582319366304,0.0073885970884068515,0.0036146720152500414,0.003646173263294662,0.006992471777097343,0.0029682693037300085,0.003464357785967446,0.0015574560396743845,0.01275554418756911,0.0010576774707296102
3906.174,0.014630768541700843,0.009803239777494947,0.00536037104987798,0.006091131665431373,0.008990739003633388,0.0055638476414438184,0.0057733013072738945,0.0041933240669729125,0.015247226051329972,0.003677565064824598
3907.138,0.016120988753895813,0.011925647839142562,0.006883346289960961,0.008255169613974456,0.010733291674804508,0.007815461923872502,0.007749587702364199,0.006496837681074946,0.017418741162295494,0.005986526561485906
3908.102,0.017190448044069495,0.013520236456011556,0.00799157476853992,0.009848826845051808,0.011995124022480238,0.00943568762244937,0.00912846364173584,0.008168862996286604,0.018982830779968724,0.007681023027626019
3909.066,0.01781013757071623,0.014561528004629025,0.00866053152218285,0.010810716772645432,0.012748011323106248,0.010376522935488661,0.009892595787806694,0.009160706399904845,0.019910310198585624,0.008703427579293174
3910.031,0.01805601120251024,0.015151654844983651,0.008975964676310013,0.011248926953626415,0.01309603224478902,0.010768122366492371,0.01019330239072706,0.009603273921179505,0.02033721173869836,0.00917263505117767
3910.995,0.018032576608980208,0.015384096559280852,0.009033046796437827,0.011307276368624924,0.013163677978919784,0.01077189655395315,0.010202916138788097,0.009655136720007897,0.0204142729012119,0.009241185135489707
3911.959,0.017802326039539563,0.015273422354557422,0.008861550545597301,0.011057906762210518,0.012998433742804755,0.010477839715382494,0.009995773819971071,0.009383257834992335,0.020195237171354033,0.008976017444693314
3912.924,0.017389111208315135,0.014790678705153975,0.008448267428199131,0.010510644275916919,0.012599111505988234,0.009897384340952853,0.009545357214717302,0.008777980569586013,0.019654718368208902,0.008373280850456362
3913.888,0.016834037454120106,0.013975764530848872,0.007826754162767492,0.009712618657682326,0.011981767680083999,0.00906295912874958,0.008845876630885941,0.007866932769893826,0.018816748743043524,0.007464169492269163
3914.852,0.016244077250009852,0.01299925788255732,0.007129095705195379,0.008815366875668817,0.011257645116855787,0.008117067137364741,0.00799686473892301,0.0068077907667894256,0.01783567627582644,0.006405809406082891
3915.816,0.015798061571854243,0.012149103976510981,0.0065680202317439755,0.008071653021547978,0.010632165082375952,0.007316939395678871,0.007221689291176105,0.005889099635853644,0.017003122369256465,0.005479893124264552
3916.781,0.015663824579789026,0.01168758551705451,0.006326840242010706,0.007704762762390056,0.0102933603969558,0.006907714875659296,0.006752366839363647,0.005395116730262383,0.016593257777225062,0.004965487409863792
3917.745,0.015904237723770195,0.011735138817179571,0.006469099309371139,0.0077906253736830565,0.010325113210954372,0.006988621729187527,0.006701975074434031,0.005457829331002401,0.01671879714299868,0.0049915000312344944
3918.709,0.016434435922373498,0.012209525510262447,0.0069036231156223635,0.008221582075640952,0.01066161383730887,0.007453689566587998,0.007006041128349697,0.0059906627300366335,0.017273645034927437,0.005470160272661513
3919.673,0.017077673802713023,0.012884737998819082,0.007442529735665795,0.00878506662832115,0.011141542140500444,0.008067196563247036,0.007472969077856985,0.006750857270160392,0.018004127689637127,0.006159582264629099
3920.637,0.01765178342414442,0.013508773374332888,0.007896295107113326,0.00927955380172264,0.011605126024695031,0.008592101761069433,0.00789751076267882,0.007469628683398228,0.018656120033870623,0.006805031373095192
3921.602,0.018055745762130457,0.013927989364626768,0.008166783677600143,0.009603995129454817,0.011968843348762592,0.008905322677717662,0.008173271655017,0.007984975631928822,0.019088587729206415,0.00725872930087846
