cm-1,laser-disk-center_CB-5e-3_0-s,laser-disk-center_CB-5e-3_1-s,laser-disk-center_CB-5e-3_3-s,laser-disk-center_CB-5e-3_4-s,laser-disk-center_CB-5e-3_5-s
2448.229,-0.003341988975217002,-0.0032835574496914415,-0.002920915008555607,-0.003247810610296701,-0.0025156364736096874
2449.193,-0.0032825966185913223,-0.0032281700130863174,-0.0028164156737775134,-0.003187237855234576,-0.002436262738035205
2450.157,-0.0031804690680385965,-0.0031511377167267257,-0.002725735569630904,-0.0031146790315544136,-0.002367229562745014
2451.122,-0.0030663452729884385,-0.0030550071582714135,-0.0026542719994076753,-0.003047935927257649,-0.0023134461303283317
2452.086,-0.002979025881569936,-0.0029559927519762367,-0.002607147057667278,-0.002998809851483911,-0.002282458715237363
2453.05,-0.002943103285828156,-0.0028797648102301633,-0.0025880640581228483,-0.0029719762357320483,-0.0022805803524140657
2454.014,-0.00295658543119359,-0.002847829739404041,-0.002594657211931975,-0.0029605385448855455,-0.002304371891807721
2454.979,-0.00300232010278473,-0.002867047040629001,-0.0026196196530788142,-0.0029604796559975916,-0.002343749747759635
2455.943,-0.003053971684471395,-0.002918249833857424,-0.0026452633906621655,-0.0029659247448207025,-0.002379208865907968
2456.907,-0.0030888958921939124,-0.0029671854688666354,-0.0026534462210409866,-0.0029735230747369953,-0.0023950612619044044
2457.871,-0.0030959378443754485,-0.0029855662063175475,-0.0026388233855376437,-0.002986722667243015,-0.0023873554700550165
2458.836,-0.0030796859536295997,-0.0029620081263232747,-0.0026139480756464696,-0.003012285878407821,-0.0023683688887612487
2459.8,-0.0030614678666100108,-0.0029147958632619888,-0.002612124736923109,-0.0030602163682518844,-0.0023623239510205465
2460.764,-0.0030717099662440086,-0.0028726928525730534,-0.0026670805467385386,-0.003133944143684264,-0.002393371828871092
2461.728,-0.0031310427056355145,-0.0028624260834254635,-0.002791432182186686,-0.0032265726695885058,-0.0024706038769729912
2462.693,-0.0032383920095720143,-0.0028985729302277237,-0.002964117460906247,-0.0033234220781750193,-0.002579037450616956
2463.657,-0.0033719172894886417,-0.0029848623270805593,-0.00314364480786314,-0.003414327940954482,-0.0026945018946194863
2464.621,-0.003506015348493781,-0.003120919157531464,-0.0032917498863193014,-0.003504604002648461,-0.0027961554240355595
2465.585,-0.0036257751150572484,-0.0032966993493020722,-0.0033949687845166313,-0.0036024504059987386,-0.0028786511498998676
2466.55,-0.003736013153592553,-0.0034989468680151265,-0.003467724361918194,-0.003708892736122861,-0.0029526903829048042
2467.514,-0.0038486371709115235,-0.0037022797398206,-0.003536661168348415,-0.0038110712199509425,-0.0030272355024749133
2468.478,-0.003969488084387956,-0.00387644660325171,-0.0036261611050164362,-0.003890886984566785,-0.003099543011498458
2469.442,-0.004085703653375365,-0.003997500747056944,-0.003741130574148431,-0.003938429954552076,-0.0031605411183222255
2470.406,-0.004174689690529927,-0.00405905818146306,-0.0038685437477855465,-0.003961668461856117,-0.0032027770619445493
2471.371,-0.004215083564890574,-0.004072121857897838,-0.003987397423221339,-0.003975566051292978,-0.003227665670012742
2472.335,-0.004204308265736094,-0.004061443821497317,-0.004081695364305081,-0.0039913995761045465,-0.003246268933559698
2473.299,-0.004157367848512144,-0.0040468225111797524,-0.004142028923634378,-0.004013787957686127,-0.003268410956401128
2474.264,-0.004099510769412674,-0.0040331609189929556,-0.004168131051971894,-0.004043061884043276,-0.003301824360408972
2475.228,-0.004050156124203787,-0.004010312272330743,-0.004162054191336691,-0.004080558921251262,-0.0033452610521914374
2476.192,-0.004020580419337022,-0.003970752247136831,-0.004132789401290221,-0.004131419764963869,-0.003396221433899874
2477.156,-0.004012234774366802,-0.003921545528889634,-0.004096019945521607,-0.004200512277781469,-0.003450745548420883
2478.121,-0.0040209159456124095,-0.0038886479128938467,-0.004068505879082281,-0.0042843135568316655,-0.0035053858842647918
2479.085,-0.004041712673378775,-0.003899250670786153,-0.004060301479581342,-0.004372483171746196,-0.0035572437103669895
2480.049,-0.004069027309952523,-0.00396790370065925,-0.004070088482358131,-0.004453268870906525,-0.0036049688371525873
2481.013,-0.004094692852128819,-0.00408002329301905,-0.004087878440462401,-0.004515891288422699,-0.0036417764952874133
2481.978,-0.0041102379003775166,-0.0041991454650482565,-0.004103124430480695,-0.0045568857349428645,-0.003656486554159427
2482.942,-0.00410446193821752,-0.004284593444301456,-0.004112036791347777,-0.0045737638483672755,-0.0036400973148959306
2483.906,-0.00407097079275745,-0.004302598599369235,-0.0041137063822067246,-0.004560597884740937,-0.003587938676986643
2484.87,-0.0040164230287142826,-0.004247457886060788,-0.004109301290196266,-0.004514866737654881,-0.0035137694453442688
2485.834,-0.003964010137796444,-0.00413724461010258,-0.0040998435745219965,-0.004441409293360346,-0.0034395624580124077
2486.799,-0.0039401480565623625,-0.0040090372006323875,-0.00408436604726438,-0.004355856598714259,-0.0033855023465690277
2487.763,-0.0039617501823125175,-0.003903389439864954,-0.0040671683879800425,-0.004284261350224601,-0.0033608943338865717
2488.727,-0.00402555280025154,-0.003846683179207715,-0.004053854605418044,-0.004248455469363969,-0.0033615979076115276
2489.692,-0.004111304210159994,-0.0038394529401157246,-0.004046699511950203,-0.004255551147658665,-0.0033792553797849217
2490.656,-0.004194457083919508,-0.0038615628855792287,-0.004041474395062565,-0.004291584360475717,-0.00340346870541289
2491.62,-0.004260422403121778,-0.0038910479029510125,-0.004030903780405464,-0.0043357340352796325,-0.0034291323530617392
2492.584,-0.004308460176515131,-0.003921524002457887,-0.004011307627738666,-0.004372120968746569,-0.0034508513157223506
2493.549,-0.004351356336945371,-0.0039734435912089075,-0.003995212148571393,-0.004408176344892633,-0.003477115109061653
2494.513,-0.004408413757704279,-0.004075187749678853,-0.004004439536621995,-0.00446859008274451,-0.0035268687482192212
2495.477,-0.004497483478337445,-0.0042441445732228624,-0.004060043975362088,-0.0045808159606252116,-0.0036248570996364267
2496.441,-0.0046267891427090625,-0.004468312271013291,-0.004167691212269962,-0.004756154590625561,-0.0037861777820340043
2497.406,-0.0047995557056887414,-0.004718831666198634,-0.004321654203186967,-0.004985955532961633,-0.004008590212559398
2498.37,-0.005015223297199673,-0.0049725585057461075,-0.0045164474458357865,-0.005250052817788133,-0.004269244188533177
2499.334,-0.005284472282071896,-0.005235078054063823,-0.004766408075301066,-0.0055400567302526845,-0.004550342790471526
2500.298,-0.005619396318060833,-0.0055360396917783555,-0.005099894579865113,-0.0058603135586725525,-0.004851195257768999
2501.263,-0.006029480907186294,-0.005906450931041106,-0.00553758199938013,-0.006223238916229661,-0.005189762317745393
2502.227,-0.006507222457469084,-0.006350546758817088,-0.0060689025915190995,-0.006633788832625504,-0.005587408142187906
2503.191,-0.007029125927485226,-0.006839638402274726,-0.006647562927814423,-0.007085515256277329,-0.006050120501334074
2504.155,-0.007560048040728701,-0.007328102382457382,-0.0072138374473012185,-0.00756053961577638,-0.006556265963615026
2505.12,-0.008068241805994756,-0.007774879691862471,-0.007715013623213908,-0.008038215754509368,-0.00706492597462863
2506.084,-0.008529015759489132,-0.008161932279555395,-0.00812665351668943,-0.008495305224909594,-0.007532626614602985
2507.048,-0.008929859098674511,-0.008490731809120826,-0.008450708639806414,-0.008913045272204176,-0.007929205072105084
2508.012,-0.009268552121105401,-0.008778585522505121,-0.008711349399725826,-0.009284017786993632,-0.008249422016149961
2508.977,-0.00954965789784845,-0.009038371195946037,-0.008933556200388042,-0.009610033524936987,-0.008501272518158385
2509.941,-0.009779046239782022,-0.009273755480286108,-0.00913579073019438,-0.009891121562571109,-0.008703479037168942
2510.905,-0.009964694879824045,-0.009476705393279146,-0.009321038608733954,-0.010125818267944323,-0.008873034664254206
2511.869,-0.010114059150257268,-0.00963093486147509,-0.00948094398134848,-0.010305024903411812,-0.009022662251147649
2512.833,-0.010236017182589228,-0.009728329158412248,-0.009606406250920949,-0.010431870750630543,-0.009160371911759545
2513.798,-0.010336156742716105,-0.009779297903499554,-0.009695966287099032,-0.01052259708543574,-0.00928997837948393
2514.762,-0.010415338828766121,-0.009810999827708406,-0.009751934521626307,-0.01059540055767906,-0.009401686553869434
2515.726,-0.010466744341811163,-0.00985583336430044,-0.009784390895063813,-0.010656728377898283,-0.00948251508663916
2516.691,-0.010479855126489381,-0.00992923026736507,-0.00980048333172658,-0.010695816041597537,-0.009518042133539661
2517.655,-0.010447905644729905,-0.010020783447503455,-0.009812384652954885,-0.010694581455121088,-0.009506233429217734
2518.619,-0.010374776414163088,-0.010099308205623981,-0.009826273101652,-0.010650054693063342,-0.009452517184233192
2519.583,-0.010272817196404905,-0.010131012492263556,-0.009837977983722466,-0.01057081259070386,-0.009363952473512195
2520.548,-0.010155356170397953,-0.010096344695064641,-0.009824425504833183,-0.010471416206203397,-0.00924291369336209
2521.512,-0.010024875553873562,-0.00999650174604901,-0.009755197534016555,-0.010356152719533522,-0.009087601081608741
2522.476,-0.009877601424493801,-0.00984393642222653,-0.0096118054986688,-0.010214141896258739,-0.00889469406955904
2523.44,-0.009704712291410462,-0.009657942056825497,-0.009404506264484955,-0.010030924374159006,-0.008666516350530578
2524.405,-0.009509719235960565,-0.009455823427905581,-0.009165804488593497,-0.009804950592177356,-0.008415889807999394
2525.369,-0.009305262827686765,-0.009241500827755343,-0.008929317768439164,-0.009546621277540341,-0.008160258644917295
2526.333,-0.009108399142509589,-0.009008559377497423,-0.008710152938396394,-0.009278987732095569,-0.007920585133120168
2527.297,-0.00892356717835542,-0.008741819540253179,-0.008498987438889874,-0.009020739536943186,-0.007707350389593206
2528.261,-0.008746384577957152,-0.00843381916241063,-0.008276513320278714,-0.008782308013702207,-0.00751892393663948
2529.226,-0.008564996459149382,-0.008099451600292648,-0.008029499562999906,-0.008564780733806367,-0.007339211804309949
2530.19,-0.008374883895871073,-0.007771917284513023,-0.0077587361405174055,-0.008366300858527412,-0.007151457066728783
2531.154,-0.00817805001707354,-0.007489829124010098,-0.007480577238417705,-0.008182247561941941,-0.0069473608252296655
2532.119,-0.007980168986247491,-0.007274436121994502,-0.007217101552860027,-0.00800727583480939,-0.006729332067689698
2533.083,-0.007784006290525607,-0.007115613236441927,-0.006982796154012626,-0.00783361732505095,-0.006504649936513003
2534.047,-0.007583569086845703,-0.0069773816174645165,-0.006776053953612914,-0.007652131065617323,-0.006276207379058374
2535.011,-0.007370775739956435,-0.006823651024258673,-0.006584258001914793,-0.007460093115656135,-0.006045204390796033
2535.976,-0.007139064550302812,-0.006633480411209225,-0.006392396113400939,-0.0072587942725459605,-0.005813345376258484
2536.94,-0.006891029847973365,-0.006411498147628783,-0.0061943649924436055,-0.007048115494307417,-0.0055867514048570524
2537.904,-0.0066462040188479815,-0.006181904154536853,-0.00599644327306498,-0.006831549725445834,-0.005376945741630524
2538.868,-0.006430026577410172,-0.0059740640852340215,-0.005811013987665983,-0.006617789706636878,-0.005199730793118201
2539.833,-0.006259696779192526,-0.005805482149248865,-0.00564239926013953,-0.006417833532154119,-0.005060465307107015
2540.797,-0.006132487268551383,-0.00566713902604957,-0.00548376523249157,-0.006241036985556358,-0.004952396955733485
2541.761,-0.006028206085609106,-0.005533327203006865,-0.005320800811810173,-0.00608921260374568,-0.004856709365073255
2542.725,-0.00592653552178147,-0.005383674933176544,-0.0051475479220986515,-0.005957897864926269,-0.004754729778490236
2543.689,-0.005820646005134903,-0.005219175137260979,-0.004973147775643129,-0.005841471193340174,-0.004645492879481815
2544.654,-0.005717435981676541,-0.005067177613161084,-0.004822074611741969,-0.005739195532999849,-0.004542464141044584
2545.618,-0.005625872990962865,-0.004955461973555339,-0.004712640060499295,-0.005650226449531974,-0.004458984263560948
2546.582,-0.005546765847238917,-0.004891148208239556,-0.004642273936169204,-0.005571682583249183,-0.004395122040785833
2547.547,-0.005473553468294598,-0.004861949556235957,-0.004594329166794602,-0.00549662610010933,-0.004337272448842989
2548.511,-0.005405869525452203,-0.00485163922445198,-0.004556801673731048,-0.005431456331205747,-0.004280544813061102
2549.475,-0.005350441830602849,-0.0048568110678395395,-0.004533692683352734,-0.005395430008684011,-0.004235551588629597
2550.439,-0.005320786840726702,-0.004884104180888006,-0.004540539431415602,-0.0054090622236347054,-0.004226827191808309
2551.404,-0.005328043297245651,-0.004935503483365327,-0.004584643631267266,-0.005477962112945863,-0.0042710415358771835
2552.368,-0.005370876964893758,-0.004997108353235849,-0.004650204068884911,-0.005573090508556557,-0.004360467419210454
2553.332,-0.005432226654363631,-0.005039097828169834,-0.004707840189977341,-0.005647290563045481,-0.004460076113858123
2554.296,-0.005489469722326988,-0.00504078806116451,-0.004736056546465788,-0.005658865146079687,-0.004528251047691497
2555.26,-0.005518930654029266,-0.004999029553962913,-0.0047273179606761246,-0.005597150797165488,-0.004534139938036473
2556.225,-0.005507646220439685,-0.004927156561753107,-0.00468615186737534,-0.005482940520988089,-0.004471457803053518
2557.189,-0.005457639494929877,-0.004845201765277127,-0.004619858166553406,-0.005353811253331896,-0.004357611557659862
2558.153,-0.005382695824503143,-0.004769279899310829,-0.004537520314353823,-0.005241364125252949,-0.004221504614246103
2559.117,-0.0053000878560930794,-0.0047086687224753235,-0.004449652185633897,-0.005157160535983587,-0.004096157147627152
2560.082,-0.005216999393899074,-0.004665353588500112,-0.004369280240049591,-0.0050960019107655664,-0.004001887984745868
2561.046,-0.0051312985445778735,-0.004635108108075612,-0.004301834821116491,-0.005041510811440176,-0.003942984413901022
2562.01,-0.005029766122618032,-0.004602184629369176,-0.004246878563488109,-0.00497721681232014,-0.00390819128619246
2562.975,-0.004902797047056971,-0.004542238752595383,-0.004193197437839397,-0.004892358032098765,-0.0038758516537567254
2563.939,-0.004748998988345942,-0.00443245966353128,-0.0041278803830360426,-0.004783798918684651,-0.003828709788704272
2564.903,-0.004583238963782304,-0.004270378291925443,-0.0040434808412810035,-0.004663610903191815,-0.0037588195079188255
2565.867,-0.004425976690562999,-0.004079855980954438,-0.003942189095244699,-0.004548078529748677,-0.0036676015837776386
2566.832,-0.004298624303090285,-0.0039019476674217054,-0.0038318333532991787,-0.004451649541619926,-0.0035594396094022467
2567.796,-0.004216378925682076,-0.003774162590190055,-0.0037291458337229155,-0.004383502932597084,-0.0034419488484078936
2568.76,-0.004187818995890806,-0.0037169570354158624,-0.0036459850672613684,-0.004340729562905554,-0.003324862441447116
2569.724,-0.004207765388883469,-0.0037225567494285424,-0.0035841616639588326,-0.004316519826475936,-0.0032164141098103343
2570.688,-0.004256270323874375,-0.0037658801116726634,-0.003530854234962893,-0.004299891522974911,-0.0031260660001425976
2571.653,-0.0042993992825749484,-0.0038117163857352182,-0.003467255734477542,-0.0042807786516379405,-0.0030543779681916207
2572.617,-0.0043043436684531665,-0.003829394669381747,-0.003383929692802582,-0.004251785239200987,-0.002997147587700854
2573.581,-0.004254242506778341,-0.0038049837295153015,-0.003285667130258233,-0.004211683022257829,-0.0029512861883999367
2574.545,-0.004160478055693659,-0.0037470236337094048,-0.0031883557496399616,-0.004166267106578639,-0.002916570037756061
2575.51,-0.004055247692073611,-0.0036809647311280016,-0.0031091699779952115,-0.004126943160812991,-0.0028991295458813755
2576.474,-0.0039707643689999,-0.0036341863633505404,-0.003055875055323237,-0.004101411499347165,-0.0029032561696312616
2577.438,-0.003921724986306723,-0.0036192859860598586,-0.0030260192071553177,-0.0040938046787947265,-0.0029261133345382553
2578.403,-0.0038956227081585644,-0.003625056514014422,-0.0030020223535824017,-0.004098867111395418,-0.0029500188159861064
2579.367,-0.003862977634967273,-0.003621195250809481,-0.0029625314820752404,-0.004101610341119201,-0.0029422893274057066
2580.331,-0.00380095336237194,-0.0035775704533352404,-0.002890696605507374,-0.00408339165902951,-0.0028739773157790568
2581.295,-0.003701582079059138,-0.0034808751850645167,-0.0027874813719111964,-0.004025723990387451,-0.0027445250527395938
2582.26,-0.0035770569269895267,-0.0033426007264852876,-0.002669564040648609,-0.003925843903447801,-0.002586287597853649
2583.224,-0.0034481509081205407,-0.003193842614715152,-0.002563926472150937,-0.0037949282047048424,-0.0024488348552000423
2584.188,-0.003334085746992447,-0.003060987770149598,-0.002483508564375646,-0.0036520326060212127,-0.002361493233379146
2585.152,-0.0032531015940115734,-0.002961485298397947,-0.0024278428916106767,-0.003517904009279946,-0.0023248032276132063
2586.116,-0.0032159546756621647,-0.002897888620455465,-0.0023855975499212415,-0.003403147594194492,-0.0023176154172449594
2587.081,-0.0032217486069259153,-0.0028680419540648315,-0.002341062032618256,-0.003306680790917301,-0.0023197515013430765
2588.045,-0.003252982638133458,-0.002866950276561481,-0.0022896465012669205,-0.003225249715956806,-0.0023220995706687226
2589.009,-0.0032772311085593137,-0.0028821300869638668,-0.0022315866538631197,-0.003152382152160625,-0.002320297964320492
2589.973,-0.0032665501057746863,-0.002889946774079052,-0.0021673788490533374,-0.003087614313902765,-0.002307762876559077
2590.938,-0.0032059577106224976,-0.0028623404257702785,-0.002097901534420558,-0.003031979088683962,-0.002274989895624662
2591.902,-0.0031005468681869447,-0.0027793348660769272,-0.0020211930116166834,-0.0029841346636351363,-0.002211587388170751
2592.866,-0.00296504366279972,-0.00264200893570079,-0.0019332543502151075,-0.002932451216019956,-0.002113171224888391
2593.831,-0.0028142312672581192,-0.002474224953046746,-0.0018310797891080352,-0.0028609526525676704,-0.00197827000665712
2594.795,-0.002661767613211581,-0.002306765300610062,-0.001712269277064275,-0.0027588216215083026,-0.0018123764555725219
2595.759,-0.002517199928408792,-0.0021636341173076686,-0.0015806511156256295,-0.002627873462702695,-0.0016277356023631237
2596.723,-0.0023875282493806076,-0.0020490871880906895,-0.001444607171826018,-0.002485377916147148,-0.0014407499138796467
2597.688,-0.0022743892583314655,-0.0019538476510410586,-0.0013148876929656595,-0.0023499568284437696,-0.0012686236241794056
2598.652,-0.00217260267612458,-0.0018641523552524724,-0.0012002780127036011,-0.00223652348690388,-0.0011247574544250925
2599.616,-0.002073048779486844,-0.0017739021422254896,-0.001103934881764971,-0.0021515586033670603,-0.0010143968469435837
2600.58,-0.0019703777076783236,-0.0016843452872558136,-0.0010248651738785292,-0.0020965977602921244,-0.0009326732627347777
2601.544,-0.0018593534238971325,-0.0015991984933752292,-0.0009526131527080914,-0.002065584736685244,-0.0008639114162465873
2602.509,-0.001742807976322332,-0.001516760629530762,-0.0008757914490880246,-0.0020453545442666995,-0.0007885167709837132
2603.473,-0.0016228453878923852,-0.001428006367989174,-0.0007779221271585527,-0.0020122814851866533,-0.0006896799851610222
2604.437,-0.001502781415887983,-0.0013238008797724745,-0.0006575184682718019,-0.0019472313996027923,-0.00056618191213394
2605.402,-0.0013872409626150407,-0.0012004854404965518,-0.000524863777770084,-0.0018372712400225452,-0.00043157864225483336
2606.366,-0.001284388921079769,-0.001069320975410708,-0.0004035207201546972,-0.0016898376942842002,-0.00030691250078379356
2607.33,-0.0011957769050502127,-0.0009541986418884554,-0.00031121998243401484,-0.0015225966963520866,-0.00021218169344099818
2608.294,-0.0011169371893058372,-0.0008824980019485888,-0.00025029787521158736,-0.0013603228606281104,-0.00015260265712080192
2609.259,-0.00103684405216597,-0.0008650305899596471,-0.00020577504172122543,-0.001224130520688141,-0.00011594320613625172
2610.223,-0.0009445396295219728,-0.0008835493584950052,-0.00015299538175165672,-0.0011182106707402209,-7.552072718485474e-05
2611.187,-0.0008405797437331855,-0.000896858581993836,-7.429258221129404e-05,-0.0010367875499706955,-2.77399383752409e-06
2612.151,-0.0007325050950359567,-0.0008624274093527581,3.7459656361311725e-05,-0.0009606786512633069,0.00011812512500882934
2613.115,-0.0006241001937131863,-0.0007562240111223821,0.00018109324682748636,-0.0008699191060772516,0.0002818016859625418
2614.08,-0.0005078680663403382,-0.0005837260514243504,0.0003457988032640186,-0.0007522137273447316,0.0004643142243350564
2615.044,-0.0003735333793754849,-0.00037040845615480736,0.0005170681543384458,-0.0006094929335603835,0.0006396112151013406
2616.008,-0.00021337147057247,-0.00014322700758371618,0.0006841503669498924,-0.00045046934910768075,0.0007955260023398067
2616.972,-3.7910918539521714e-05,7.489325128811589e-05,0.0008418177774194021,-0.00028670437321885495,0.0009325229088025173
2617.937,0.00013914537928206455,0.00027345252220968536,0.000994184889362175,-0.00012082580338851322,0.0010609203567054656
2618.901,0.00030601969384814445,0.000444226822142199,0.0011441503920867125,4.604760994014699e-05,0.0011855051473191062
2619.865,0.00045888339471970483,0.0005839230668245711,0.0012844678570960706,0.00021175173179097985,0.0013020188059211072
2620.83,0.0005948182822340238,0.0006988947421757875,0.00140248765884187,0.0003677474676402458,0.0014051922201171586
2621.794,0.0007099007201798126,0.0008020274165858986,0.0014871776671259286,0.0005010360080858362,0.0014958639192572643
2622.758,0.0008009849009787043,0.0009127544452227644,0.0015467410859057388,0.0006035419206118209,0.001583132312226096
2623.722,0.0008696075834482049,0.0010400417365259733,0.001602498129740267,0.0006762505651271698,0.0016781467579815102
2624.687,0.0009247450109696204,0.0011754036804370465,0.0016790653403459942,0.0007277766857181649,0.0017821027881698111
2625.651,0.000981254814611024,0.0012978774895320217,0.0017858840268371468,0.0007743009772254918,0.0018851966668982417
2626.615,0.0010558248489490863,0.0013893876091366775,0.001918832473788736,0.0008308999493170167,0.001973724354024733
2627.579,0.0011639637611882956,0.0014528849283797919,0.002065790499079323,0.0009123227277033412,0.00204419034034049
2628.543,0.001317367096610959,0.001512911985897491,0.0022185222636081103,0.0010301889923971551,0.002104760666085337
2629.508,0.0015153074129698098,0.0015957679486884844,0.002372584552019336,0.0011808562956356994,0.0021705452760862006
2630.472,0.0017424224763345846,0.001711076221934418,0.002523254361393237,0.0013477334747246626,0.0022548261600681976
2631.436,0.0019743379600364076,0.0018465774673873557,0.002664219358216228,0.001508285541207845,0.0023627924927216376
2632.4,0.0021840208144599353,0.001977161941636356,0.002788996038584643,0.0016426059073247502,0.0024872634887741774
2633.365,0.0023530722775801545,0.0020904282522554315,0.0028964996734347727,0.0017472258295047308,0.0026165047335388694
2634.329,0.0024808137108421496,0.0021917725721089056,0.002996376721368587,0.0018336035594251267,0.0027401669007821386
2635.293,0.0025816561404740264,0.0022974783792635138,0.0031022913133857393,0.0019223787141403,0.002853959758041181
2636.258,0.0026807383471415796,0.0024233466647273286,0.003224519577966515,0.0020311192658455076,0.002964048690294227
2637.222,0.0028046712090153253,0.002571482590309399,0.0033631871842016168,0.0021721240081489113,0.0030807498815775404
2638.186,0.0029687477738341342,0.0027418835724075112,0.0035123611983926954,0.0023487335635588966,0.0032177493214794396
2639.15,0.0031704640506173133,0.00293182595363083,0.003665266060769906,0.0025553266843997167,0.0033785569218797804
2640.115,0.0033960024277931017,0.003140001818700992,0.00382417541687209,0.0027788721691285037,0.003559912443750446
2641.079,0.0036322779846528646,0.0033650267808953502,0.0039988530843554386,0.003006546615672367,0.0037546966536575166
2642.043,0.0038712781676071032,0.003602103115754376,0.004195690734302154,0.003225608622997872,0.003958636040064683
2643.007,0.004105633012326418,0.003845669892627334,0.004408555329847992,0.0034274523794763727,0.004167233106262003
2643.971,0.004327631082667599,0.00409348579057761,0.004623369914568051,0.003609441201384942,0.004373997702429962
2644.936,0.004530824683390174,0.0043452073845000865,0.004827396275412035,0.0037795515576678524,0.004575372207340019
2645.9,0.004718349172957138,0.004600727426757442,0.0050215201065432315,0.003951415818948632,0.004772202704735584
2646.864,0.004909623382475309,0.004856978746195263,0.0052199599884845856,0.004142688590924032,0.004976957748696555
2647.828,0.005131253793102267,0.005106102220822482,0.005443247584956392,0.004365337269795364,0.00520491635853167
2648.793,0.005400951696038047,0.005342448580676491,0.005700782370452712,0.0046185873240860926,0.00546182736510199
2649.757,0.005713259031782533,0.005557796264838631,0.005983549640066223,0.0048833281366789365,0.00573732563582313
2650.721,0.006039390048749528,0.005749758903356708,0.006267596124927177,0.0051321269704525515,0.006008515648821838
2651.686,0.006344184712120093,0.0059222771033425785,0.006530720745947246,0.0053437518860210975,0.006254794423365305
2652.65,0.006607672624379113,0.006087416021161883,0.006764376305747677,0.00551546411494613,0.006465910259001658
2653.614,0.006831088990332676,0.006263586392924274,0.006979218046320464,0.00566488903690224,0.006644781442343991
2654.578,0.007031792096177483,0.006458902945091425,0.007187950534171548,0.005813614195977293,0.006799163595022814
2655.542,0.007224920661319663,0.0066688261653862334,0.0073939617536750695,0.005977895488032963,0.00693633115823027
2656.507,0.007417628524678457,0.006877605809542096,0.007583111189072604,0.006156871174706036,0.007064976373788425
2657.471,0.00760155568152775,0.00706476386019303,0.007733797103627822,0.006332416391787785,0.007186254698207486
2658.435,0.007765046599787992,0.007217245517393766,0.007835208453882168,0.0064832411089556325,0.007299800893852726
2659.399,0.007900048371502027,0.0073307098779954,0.007891434158288642,0.00658969952559069,0.007394293193208397
2660.364,0.008005206358587548,0.00740753673622425,0.007918356903812264,0.006646467410741453,0.007452015385998475
2661.328,0.008080327699706616,0.00745116656408798,0.007934357683010668,0.006659064871377134,0.007456178004271013
2662.292,0.008120728440780359,0.007456914379601916,0.007942001470209266,0.006640770526084621,0.007397527986678196
2663.256,0.00812011994489022,0.007419871824965125,0.007934687939157917,0.006602045000914246,0.007287132608456042
2664.221,0.008078143398026481,0.00734148225866564,0.007897984239851174,0.0065469522698993225,0.007153412236581891
2665.185,0.008002915357656355,0.007233528007738789,0.007823840585638042,0.0064727544454278646,0.007029478916300595
2666.149,0.007906939148388026,0.007114277494790729,0.0077140040557942035,0.006376474281475924,0.00693449740097207
2667.114,0.007796656836437011,0.006994877452538948,0.0075822250893358,0.006256959911943762,0.006861846699592018
2668.078,0.007669514185645186,0.0068759599251348395,0.007444402685199146,0.006115385451458406,0.0067844065891443294
2669.042,0.00752059935761861,0.006756216048983655,0.007313031476044818,0.005957698271691667,0.0066823944116471135
2670.006,0.00735580287680259,0.006635816185419614,0.00719152865183349,0.005793866400759961,0.006555046064497904
2670.97,0.007192454573409276,0.006523811361080135,0.007077032201402419,0.005636494714543799,0.006422259899214092
2671.935,0.007047781167835199,0.0064264396613613285,0.0069589933484410955,0.005494717792114489,0.0063035117230585665
2672.899,0.006930269674495289,0.006338006340857145,0.0068298593410538785,0.005371303765636006,0.006200156202392864
2673.863,0.006835975593822002,0.006244916977527735,0.0066898875031415955,0.005267013080704157,0.006099033821463223
2674.827,0.006761029047578841,0.006139227331184141,0.0065511398783045524,0.005187409360378792,0.005987181138316895
2675.792,0.006706436716373483,0.006025728348521567,0.006429294175750367,0.005137657299973289,0.005864288823642935
2676.756,0.006670527085972733,0.00591782039236797,0.006332714951391385,0.005113252216593897,0.005740373050485146
2677.72,0.0066345868716664305,0.005823926151322813,0.006251583469911557,0.005086992254379172,0.005622681884969452
2678.684,0.006569306545079657,0.005736867448977291,0.006163031893313138,0.005022222495814178,0.005508724635861418
2679.649,0.006454635231919826,0.005638396445893138,0.006044828950367266,0.004893015892461881,0.005389558903632959
2680.613,0.006301251568535668,0.005520208619506486,0.005895526378453967,0.004708457912243078,0.005265039717292281
2681.577,0.006147780952037068,0.005389648366795824,0.005733751554056464,0.004507122889759634,0.005142471624851752
2682.542,0.006031255119717946,0.005269154252774607,0.005590222839213883,0.004331467871217183,0.005036744716913111
2683.506,0.005964344813884281,0.00517609926645778,0.005485980463978059,0.0042032701441933155,0.0049564320681033235
2684.47,0.005928564177032412,0.005109656363352455,0.005421252189562209,0.004113003214216378,0.004897403020512865
2685.434,0.005901091645252191,0.005059327757335793,0.0053796830237849026,0.004041687736695654,0.004849751043209429
2686.398,0.005867357890137201,0.005013055161992173,0.005342055826976103,0.003968779644191567,0.004802833682237402
2687.363,0.005827543996380556,0.004968252237974441,0.005296945143741552,0.003886461872172909,0.00474793472804198
2688.327,0.005785442745189285,0.0049252402710718325,0.005242085458597154,0.0037933309200720647,0.004677805218780785
2689.291,0.005738361197070801,0.004882738098212891,0.005173703210741957,0.0036909291127815197,0.0045870123242954045
