cm-1,CB-5e-3_0,no-agent_0,CB-5e-3_60,no-agent_60,CB-5e-3_300,no-agent_300,CB-5e-3_3600,no-agent_3600
444.5189,-0.11033328363330765,0.16023205659828565,-0.09139949847707513,-0.06228060301035866,-0.08939037643818888,-0.05057159707336567,-0.03748838986872283,-0.032996746527160906
445.4832,-0.1105779179927034,0.15978216251055444,-0.09127158894654433,-0.06185434308195162,-0.08962710477196574,-0.050986982791574854,-0.03690336344428084,-0.033063259527242025
446.4474,-0.11095164078493196,0.15956733419184543,-0.09139419025611695,-0.06115872497775892,-0.08976867402391707,-0.05144556505878912,-0.03657931692084262,-0.03346341251279553
447.4117,-0.11149382710419899,0.15934593302602615,-0.09164535015165808,-0.0603435866134345,-0.08977974359985293,-0.051879395050167525,-0.036723587277436444,-0.034229237317330206
448.3759,-0.11227817486515936,0.15908319211127658,-0.09197060411092405,-0.05960222340605419,-0.08977614958169193,-0.052209735010741935,-0.037327550364662884,-0.03534166996516814
449.3401,-0.11326164749431203,0.1590534125013428,-0.09233841856486523,-0.05900772076596911,-0.08990508191515328,-0.0523277395719536,-0.03813469387253176,-0.03663774476129675
450.3044,-0.11434226640697927,0.15946975047487952,-0.0927906733770492,-0.05861902949746892,-0.0903184325736185,-0.05222511034194499,-0.03885516134026579,-0.037883914396255644
451.2687,-0.11531889150217836,0.16019976892827034,-0.09335285712993538,-0.058535642947045545,-0.09101048268526264,-0.05199030906253495,-0.039332888773660236,-0.03882662187019591
452.2329,-0.11595402688596149,0.16079492870279363,-0.09398740880992285,-0.058894695908426685,-0.09179030748629619,-0.05175090437017564,-0.03956481047737155,-0.03930048957540765
453.1972,-0.11608999833219842,0.16082309392922664,-0.09462356734066962,-0.05976278185543742,-0.09241528445315823,-0.05162119904242109,-0.03962520062771737,-0.039300884190179
454.1614,-0.11575952853811919,0.160187891678229,-0.09518428808751513,-0.06101388512535674,-0.0927600051433648,-0.0516276941756954,-0.039515885979173895,-0.03898342681218339
455.1257,-0.11520067752093507,0.1591706282748091,-0.09561335232432994,-0.062302737290473524,-0.09287340079929311,-0.05171315842541647,-0.03919024969497463,-0.03857178577419157
456.0899,-0.11472969136300513,0.1581962325189899,-0.09589260754930469,-0.0632378950280422,-0.09284953651870412,-0.05182841727025707,-0.03864409508349142,-0.038251668148340835
457.0542,-0.11457446876690697,0.15753863069691915,-0.09602471313553011,-0.06358310453267751,-0.0926787698138488,-0.05200931472752726,-0.03802944548257903,-0.03809110075861963
458.0184,-0.11477797889518561,0.15721454320914047,-0.096045405724566,-0.06338215951393966,-0.09222026776820397,-0.05234138309444182,-0.0375924273418826,-0.038029098613597205
458.9827,-0.11523460651948333,0.15709680852669178,-0.09601109349656141,-0.06290347537840181,-0.09137461107353857,-0.05285553974976644,-0.03752398943853081,-0.037952607983133615
459.9469,-0.11579980835831352,0.15706362718009567,-0.09599319360011158,-0.06247892421919249,-0.09026178734104208,-0.05342795186445346,-0.0378402310842741,-0.03780355586066255
460.9112,-0.11635528173180655,0.15704673380989126,-0.09605633792318179,-0.06235004212213776,-0.08923251664148049,-0.053859747235770035,-0.038415252568196466,-0.03761878089582999
461.8754,-0.11682337276657269,0.15698512778237095,-0.09622737631044677,-0.0625857725519675,-0.08868134502902894,-0.05403021641462966,-0.03909105831082027,-0.03752357327853916
462.8397,-0.11716320558764858,0.15683536488439814,-0.09647220002155268,-0.06307574218954952,-0.08881345763026788,-0.05399186824955119,-0.039775748722942095,-0.037628823161390525
463.8039,-0.11744796720560136,0.1565950235407217,-0.09679131426721867,-0.0636856202863508,-0.08963818136061998,-0.05397448891965847,-0.040488380175120804,-0.0380087521399124
464.7682,-0.1176410924987079,0.15647394477816426,-0.09701631898282378,-0.0641504852275858,-0.09082406709938048,-0.0540098770187607,-0.04111660034754373,-0.03849042709426419
465.7324,-0.11781669449119433,0.15659790636840162,-0.09709472137129194,-0.06440414560277012,-0.09208246083965435,-0.05410086672497076,-0.04158824897863755,-0.038912974468091735
466.6967,-0.11803866102964218,0.1568974033360704,-0.09706461572420529,-0.06453958202548993,-0.09320817394850188,-0.05421960279673977,-0.04186817142402161,-0.03917015103791235
467.6609,-0.118305906442865,0.15711658472457615,-0.09704858580909763,-0.06474423226587556,-0.0941018011431288,-0.05437142696232373,-0.04197773517544821,-0.03926037154093769
468.6252,-0.11856107110318005,0.15702698644028365,-0.09718722405059346,-0.0651584857510759,-0.09476093004841823,-0.054581659694130924,-0.042025687480449235,-0.039265018470055466
469.5894,-0.11872405660305563,0.156607765639067,-0.09754995482167383,-0.06578380169373242,-0.09523209355706733,-0.0548050357993476,-0.04215362602926835,-0.03927256717848325
470.5536,-0.11877369945024663,0.15600196823040474,-0.09806330504678949,-0.06648523585211126,-0.0955663723096315,-0.05493828299914959,-0.04249272424844301,-0.039330789866514566
471.5179,-0.11874603257471808,0.15535771390049208,-0.09857353980580409,-0.06708744701693413,-0.09576806510246727,-0.054916603067654605,-0.04308812165625232,-0.03943209019980097
472.4821,-0.1187311205616575,0.15470809751109477,-0.0989596751651277,-0.0675044317600002,-0.0958072732108343,-0.05482134338121443,-0.04385589133965768,-0.039559407893184566
473.4464,-0.11884145100899154,0.15404925607312162,-0.09921353653465283,-0.06776826156485206,-0.09569048339921835,-0.05485051874414123,-0.044614368101617674,-0.03972738451542299
474.4106,-0.1191818302136057,0.1534270842032373,-0.0994375659128975,-0.06800143403998014,-0.09551334213337115,-0.05518915029182381,-0.045198161466788206,-0.03997904668399915
475.3749,-0.11982070158353035,0.1529213497433457,-0.09973937669143476,-0.06834099386146682,-0.09545813450805911,-0.05590380548498087,-0.04556124967751244,-0.04035233184658617
476.3391,-0.1207339319965104,0.15257751488595944,-0.10016223104649415,-0.06886157923601324,-0.09567085129416138,-0.05690384846436961,-0.04581421711508533,-0.04084785914015288
477.3034,-0.12177363600681872,0.15239197609647862,-0.10066471573274166,-0.0695580985166591,-0.09615077368804574,-0.05799063158398642,-0.04610688186489355,-0.04141100163367932
478.2676,-0.1227230661031814,0.15235052103444108,-0.10119933392576773,-0.07034686360547553,-0.09674039603528115,-0.058924209173897034,-0.04652313278259079,-0.04197410330498803
479.2319,-0.12363379521489863,0.1522846772502313,-0.10197671990294566,-0.07130289397612465,-0.09744593511069635,-0.05971425078295718,-0.047212753355941085,-0.04267633389800898
480.1961,-0.12426530459883689,0.1522511211360368,-0.10285662506361254,-0.07215773956140052,-0.09798766059151308,-0.06008975046273012,-0.04790152282777404,-0.04335216612356728
481.1604,-0.12471666707267498,0.15209859072349127,-0.10385935256354165,-0.0728882574567734,-0.09845115569263231,-0.060105809671244924,-0.048517948670633575,-0.04403335626520209
482.1246,-0.1251182376856298,0.151708486481842,-0.10491863208833845,-0.07352915335387972,-0.09902243627498954,-0.05993959005836729,-0.049057090344004455,-0.0447613558831624
483.0889,-0.1255639624747776,0.1511044475980645,-0.10589046805784011,-0.07410599640154618,-0.09982122697283557,-0.05980579167386627,-0.049528953480358726,-0.04556471331504441
484.0531,-0.1260782264664722,0.15040885010717214,-0.10663849567878672,-0.07459789663637592,-0.10082309898175323,-0.059896539811473685,-0.04994173771626585,-0.046451188184067474
485.0174,-0.12666635157829417,0.1496924097721538,-0.10713804382772955,-0.07496299441211979,-0.1018462055018738,-0.06032339153237246,-0.050289609892546036,-0.04739059586207491
485.9816,-0.12732757145411192,0.1489112787839977,-0.10749104929246753,-0.07521273466973284,-0.10267414806995447,-0.061107975732437314,-0.050619847660558534,-0.048307027435205714
486.9459,-0.1280665587375611,0.14801045279057054,-0.10785836555250518,-0.0754396023757521,-0.10316787499993624,-0.062185330871801066,-0.05102496506328512,-0.04907832922061858
487.9101,-0.12886192996380322,0.1470376137616985,-0.10835261951412092,-0.07576659078571722,-0.10333981984147651,-0.06345103807137058,-0.05159455264459315,-0.049602564738800925
488.8744,-0.12969106343517608,0.14611778993386051,-0.10900834443500897,-0.07627125306554901,-0.1033305034451314,-0.06479405743091507,-0.052348023130554845,-0.0498667423189615
489.8386,-0.13054889268614306,0.1453229943425015,-0.1097814571715213,-0.076944591314969,-0.10334660464649263,-0.0661558476915986,-0.0531942602221437,-0.04998551115958304
490.8029,-0.13144033516854853,0.14461658624780938,-0.11061497416463432,-0.07773617777929646,-0.10357911483017422,-0.06749418878595077,-0.053996928527522026,-0.050134991915340224
491.7671,-0.13237803930650882,0.14392793637162565,-0.1114759970746754,-0.07860990301126601,-0.10415276220497892,-0.06878005165315623,-0.05466644788210926,-0.05045820522603516
492.7314,-0.1333558494153558,0.14322351742803272,-0.11236067366991141,-0.07955041235054112,-0.10509155481222218,-0.06996851133786977,-0.05522143526665652,-0.050980331596301665
493.6956,-0.13437400320740814,0.14247499122093668,-0.11327131949947158,-0.08053100671166535,-0.106333426588033,-0.07101704496127399,-0.055795354470321065,-0.05163519821120634
494.6599,-0.13599401975453024,0.14121043885913168,-0.11474828549468044,-0.08202102225750671,-0.1083156590922901,-0.0724285779398572,-0.05704476803800551,-0.05282417251728001
495.6241,-0.1376868401341537,0.13973535359186076,-0.11628587326777183,-0.08350535345956661,-0.11042820894188521,-0.0737397306580988,-0.058594537407014584,-0.05407442097216
496.5884,-0.13940883526595352,0.13813913190547886,-0.11788056388575101,-0.08498592051690293,-0.11260245668763723,-0.07500974866639464,-0.06041529265547572,-0.055427412145352704
497.5526,-0.14108761642699957,0.1366603566187776,-0.11955068877922372,-0.0865200278537467,-0.11481474843050807,-0.07632786604561713,-0.06237659728621404,-0.05692595833769798
498.5169,-0.1426657778663235,0.13550068152796876,-0.1213139864578823,-0.08815247433800966,-0.1170480888475452,-0.07776603281323717,-0.06431777647985343,-0.05855624803219861
499.4811,-0.1441461579399682,0.13464563483809902,-0.12318249426879052,-0.0898947950282923,-0.1192777826510336,-0.07936225689686473,-0.06614763436283533,-0.06023771858217286
500.4454,-0.14561514910999068,0.13389483119713586,-0.12513394083941534,-0.09171420096595277,-0.12149148745665457,-0.08109967952993392,-0.0678948143069565,-0.06185775849817284
501.4096,-0.14720870863084753,0.13306172282591042,-0.1271068237815236,-0.09357693269463044,-0.12370414035452108,-0.08294274589698294,-0.0696897355105805,-0.06337690630306371
502.3739,-0.14903891608678435,0.13208533791899207,-0.12905160437738272,-0.09546912596119983,-0.1259459310971855,-0.08487437607709138,-0.07167532767242323,-0.0648622907320439
503.3381,-0.151157855311189,0.13093405185673185,-0.13098459672312981,-0.09743285877389682,-0.12822383733941894,-0.08692845772212522,-0.07393209600064263,-0.06646469885183784
504.3024,-0.15353444630539131,0.12949174434018182,-0.13297533746079468,-0.09953048561115344,-0.13047470955236334,-0.08915269212517295,-0.07642482011537503,-0.06832139536954832
505.2666,-0.15610798372952298,0.12760516424987653,-0.1351312189522607,-0.1018474795934884,-0.13258949996547542,-0.09155534705671993,-0.0790388434951389,-0.07045626128254485
506.2309,-0.15882734169536059,0.1252719764953951,-0.13751469085585943,-0.10442099691927807,-0.13448861422533606,-0.09407715314974754,-0.08162162522164451,-0.0727796918229195
507.1951,-0.16168258595675383,0.12272845763338538,-0.14010957941176452,-0.10721953107329475,-0.13621426889649008,-0.09662668859646067,-0.0840797863113437,-0.0751711934113518
508.1594,-0.16468932747193887,0.1203112354520338,-0.14283080573151882,-0.11013806033811271,-0.13792670459352996,-0.09914665740715822,-0.08640360483227016,-0.0775563675560366
509.1236,-0.1678713374727753,0.11820821265951871,-0.14557469636547654,-0.11304591412802402,-0.1398388274459538,-0.10163879479292966,-0.08866071913671614,-0.07994256225616456
510.0879,-0.17246117207090889,0.11540224116552739,-0.1494846414063468,-0.11702838617769347,-0.14331615397338818,-0.10530271002033242,-0.09205010983782057,-0.08343905324140279
511.0521,-0.17725135912622333,0.11251361900195225,-0.15346777183332905,-0.12103643777437952,-0.14723552720282881,-0.10909404417970117,-0.09545534625010141,-0.08704678476994365
512.0164,-0.1821646243954497,0.10936851165969298,-0.1575870986499982,-0.12513491896207665,-0.15150329228053902,-0.11299799694115471,-0.09881785459840224,-0.09075184326924558
512.9806,-0.18712245185455018,0.10601664791622852,-0.1618759868142606,-0.12936940847293507,-0.1560134169048715,-0.1169858862860956,-0.10218762844746082,-0.09453681125974564
513.9449,-0.19210958533979394,0.10265368528619633,-0.16631566634453904,-0.13372333852446971,-0.1607038735819063,-0.12106594596126238,-0.10575945241282965,-0.09841553427695579
514.9091,-0.1971701258081982,0.09941148430767673,-0.17085045880950098,-0.13813133916319384,-0.16557592460094878,-0.12530693795904577,-0.10982640295602655,-0.10241026042953655
515.8734,-0.20236974572270644,0.09617331928790905,-0.17546913730427777,-0.14254755437189487,-0.1706490653190478,-0.12980307403448282,-0.11456305968097302,-0.10654558510366768
516.8376,-0.20771983398694088,0.09264476703594117,-0.18022895904369923,-0.14697628206904162,-0.1759455611170056,-0.1346002862458257,-0.11992845900244453,-0.11085794212866938
517.8019,-0.21316337512388908,0.08860872179919693,-0.1852356323539185,-0.1514989747417465,-0.18147856084175268,-0.1396599236166489,-0.12565734094753855,-0.11537495453853606
518.7661,-0.21862724598599484,0.08415507014473679,-0.19057532372980188,-0.15623396379043578,-0.18726780529548065,-0.14489947856083288,-0.13141915982940097,-0.12009451318535193
519.7303,-0.22412780259995552,0.07962946311138538,-0.19625420796902712,-0.1613255760901459,-0.19331715147328904,-0.15024335031286945,-0.13697678354234846,-0.1249937916457053
520.6946,-0.22980426632967726,0.0753187132250198,-0.20221551903385254,-0.1668764071140057,-0.19960173928858138,-0.1556953495324061,-0.14230073491187822,-0.13006316267991588
521.6589,-0.2358224326475182,0.07118032760563775,-0.20839375495118542,-0.1728997318843828,-0.2060707966604102,-0.1613179097949189,-0.1475667698610821,-0.1353531097639045
522.6231,-0.2422418715509295,0.06689549434011481,-0.21477249637265558,-0.17928955818613274,-0.21272968831832306,-0.1672061955203568,-0.15307284311627234,-0.14096647086782516
523.5873,-0.248986692495213,0.06220360580618457,-0.22140275554725952,-0.18588266909933543,-0.21966260194626677,-0.17342515804146294,-0.15908487200518195,-0.14697111292864695
524.5516,-0.25593342699250105,0.05711971036433629,-0.22834698213332874,-0.1925298159390948,-0.22699138352579695,-0.18002872499699998,-0.16571734006117922,-0.15335676235490892
525.5159,-0.2645098745707429,0.05057497082395599,-0.23714101671688448,-0.20064328085004074,-0.23625805969773478,-0.1884306511162207,-0.17437660604760233,-0.1614054749128023
526.4801,-0.2734154295321633,0.04379487723178551,-0.24637882979944836,-0.2090523316376225,-0.24599034530537814,-0.19737437138033503,-0.1835085101571272,-0.1697407594391303
527.4443,-0.28275759461188865,0.036604499604206205,-0.2559965683595804,-0.21795162241572225,-0.2559899908006077,-0.2067981667125509,-0.19290359838219523,-0.17831747336479117
528.4086,-0.29263808939460767,0.028830262886608945,-0.2659422728781858,-0.22748509879241557,-0.26611688207053225,-0.21657870103052476,-0.20245351096864828,-0.18716837651950993
529.3729,-0.3031268438773283,0.020566608513788553,-0.276192787863973,-0.2376468337994913,-0.2764128850437785,-0.2265978098614347,-0.21215783274501446,-0.19636211826609523
530.3371,-0.3142837473725564,0.012155641646523272,-0.2867635152270586,-0.24830362662504615,-0.28706474841035073,-0.23685161449813946,-0.2221483460559899,-0.20593843222980013
531.3013,-0.3261162860443554,0.003846928677065455,-0.29769122308088725,-0.2592579809833072,-0.2982742280775501,-0.24745229123401472,-0.2326249559652803,-0.21586717800653715
532.2656,-0.33851610565078594,-0.004518230058365573,-0.30901608269444175,-0.2703727794108632,-0.31014960041689993,-0.258552878882407,-0.24382559032388995,-0.22610430161967734
533.2299,-0.35129473935059713,-0.013405180603865504,-0.32078594874972444,-0.2816501708669486,-0.32267978533338687,-0.2702278554251785,-0.2558906462845564,-0.23664609505111053
534.1941,-0.3643374466007531,-0.023173325086292166,-0.33308218122295474,-0.29323708177406094,-0.3357911142206084,-0.28246262467492916,-0.26877933325016834,-0.2475843402536901
535.1583,-0.37772394972661,-0.033719083507105486,-0.3459701417509145,-0.3053439368340127,-0.3494313773903528,-0.29522047500880405,-0.2822693960927845,-0.259073243154875
536.1226,-0.39173921967487857,-0.04456704875360671,-0.3594858967654939,-0.31817221830535025,-0.36358293785593715,-0.30850443454027315,-0.29608702922670643,-0.27125401460948145
537.0869,-0.40667780684391486,-0.055347325206183004,-0.3736024315268531,-0.3317975210282405,-0.37826718440836843,-0.3223535285069773,-0.3100856425247412,-0.28420690429385526
538.0511,-0.42267226246092393,-0.06619076441322672,-0.3882830831737804,-0.3461797426505179,-0.3935414109566716,-0.3367916756029545,-0.32435792301798383,-0.29795392218705363
539.0153,-0.43964818611813045,-0.07768030295989829,-0.4035395697882326,-0.36124959656718764,-0.4095334242930109,-0.3518158477147348,-0.3391576096709925,-0.31245768194134266
539.9796,-0.45748317371118247,-0.09035759533898124,-0.41950412325911474,-0.3770011558100387,-0.42642397723319025,-0.3674753792752556,-0.3547481287826689,-0.32769454068895626
540.9438,-0.4739825373887797,-0.10312938680941265,-0.4345909783578183,-0.39169462991498366,-0.44236854952980437,-0.381939928798791,-0.36962195814102905,-0.3420989663801127
541.9081,-0.49121703528149785,-0.1166746409463715,-0.4507422843743737,-0.407274723007305,-0.4593424836913188,-0.397386811941478,-0.38540944151848533,-0.35714341640817904
542.8723,-0.5092711084816142,-0.13059956348877824,-0.4680952200526439,-0.4238969226858051,-0.4773083668652673,-0.4140499419629337,-0.4022031275556421,-0.3728689851389992
543.8366,-0.5281373063045162,-0.14494018978263215,-0.4866469786664117,-0.4415887494929382,-0.49621360366392814,-0.43198283821695854,-0.4201475305223329,-0.3893342864735243
544.8008,-0.5477428958766034,-0.16009752115821257,-0.5063133584291629,-0.46026077899604473,-0.5160150658693693,-0.4510426009667681,-0.4393073479729242,-0.4066238564209614
545.7651,-0.5680488498022854,-0.17636157008012146,-0.5269982289679603,-0.4798163080295743,-0.536727129554235,-0.47105809076568994,-0.45966112938136944,-0.42483907015532946
546.7293,-0.5892038269793114,-0.19355331294943443,-0.5487159747546666,-0.5002608822947772,-0.5583417300924075,-0.4919952838668706,-0.4810908968544121,-0.4440659945190001
547.6936,-0.6115693630086502,-0.21127895550507209,-0.5715904425836134,-0.5217660719240813,-0.5808823600904027,-0.5140698908253605,-0.5035599769120369,-0.46439954116818566
548.6578,-0.6356712633472562,-0.22950534522871502,-0.5958093322705723,-0.544639316730545,-0.6045176754248489,-0.5376932587406176,-0.5271424084667274,-0.48595265157192746
549.6221,-0.6619934677004503,-0.2488142367461748,-0.6215568352235431,-0.5692421271144159,-0.6296887760807731,-0.5633175632083234,-0.5519976865589272,-0.5088559568269478
550.5864,-0.6908293911241711,-0.2700327133188259,-0.6489855671805833,-0.5958649591786733,-0.657036975152464,-0.5912037663668437,-0.5783150601845639,-0.5332676430269339
551.5506,-0.722211319918407,-0.29358080293963523,-0.6782306018408929,-0.6246644789836356,-0.6871145242110007,-0.6213481256040245,-0.6063498597988377,-0.5593526999685269
552.5148,-0.7559966266920006,-0.31931753533505386,-0.7094424498978661,-0.6556600964836784,-0.7201282984480893,-0.6535499008134308,-0.6364847351083225,-0.5873165994809468
553.4791,-0.7921040635032226,-0.34699642873844705,-0.7428779268003716,-0.6888414134889576,-0.7559534714768702,-0.6877111036041248,-0.6692206596890751,-0.6174141402398314
554.4434,-0.830731605686068,-0.37679304735552294,-0.778911028816844,-0.7243987168736208,-0.7944094657994981,-0.7240280509954506,-0.7049862980858018,-0.6499334590652949
555.4076,-0.8724440860930813,-0.4092946231846852,-0.8180069708177748,-0.7627742763123717,-0.8356877286272806,-0.7630553300611187,-0.7440207198710547,-0.6852610062851409
556.3718,-0.9032948875127824,-0.4342630820034003,-0.8470857069497186,-0.7911887164867729,-0.8661653532684216,-0.7916631768903998,-0.7732135019156203,-0.7117587078109116
557.3361,-0.9365362943096481,-0.46067612577253236,-0.8784277169350119,-0.8220086045784499,-0.8990683265553762,-0.8225669461573487,-0.8040033102219806,-0.740424749468214
558.3004,-0.9723829571594251,-0.48810969054036285,-0.9123708604420433,-0.8555500455586642,-0.9348794741474313,-0.8562800562019833,-0.8364690273697909,-0.7715118888217998
559.2646,-1.011047752765334,-0.5168863647242765,-0.9493905267238418,-0.8919807968902346,-0.9737513226689799,-0.8933843130954969,-0.8710752994313197,-0.8052497508463763
560.2288,-1.052959627684364,-0.5483362850157972,-0.9899336869304877,-0.9314838667144172,-1.0156726517706414,-0.9345006502179642,-0.908616833798972,-0.8418822482928547
561.1931,-1.0987873695591317,-0.5839856203886843,-1.0342511922176378,-0.9744595853402119,-1.0609804225697543,-0.9802707554350404,-0.950118758032041,-0.8817465046426199
562.1573,-1.1493863879420778,-0.6245579605906021,-1.0822027062744353,-1.0215283780949846,-1.1105813795506427,-1.031344142074157,-0.9967698464449825,-0.9251973330047384
563.1216,-1.2056262841658574,-0.6699769106880327,-1.1335521132578628,-1.073433715552591,-1.1658419508863207,-1.088717705918119,-1.050092740410881,-0.9726647274059207
564.0858,-1.2683535979202765,-0.7205861037404243,-1.1886481489004004,-1.1308712366136036,-1.2279297541842131,-1.1541018207212468,-1.1120356320614881,-1.0246375339034326
565.05,-1.3384507031401836,-0.7783709431709509,-1.2491850233148718,-1.194634669769457,-1.2974128196317163,-1.2299203382093773,-1.18484286917849,-1.0817535996492387
566.0143,-1.4170820353921936,-0.8466806981781647,-1.3183497741208439,-1.2658508321929278,-1.374759947451391,-1.3187757347793274,-1.270358505049444,-1.1448712117710225
566.9786,-1.5064654151293575,-0.928367638468597,-1.400234608142913,-1.3466724957880791,-1.4617709518110789,-1.4226311806245386,-1.369086973012673,-1.2151864612481478
567.9428,-1.6107547764205143,-1.0241862000460877,-1.498787887487046,-1.4408183998494997,-1.5632765437550726,-1.542670361898041,-1.480094137256468,-1.294685348972971
568.907,-1.7370272052642242,-1.1339521702218887,-1.6174846900508448,-1.554123661911389,-1.6878739653603871,-1.6810292894272918,-1.6025672996246434,-1.3868472886363155
569.8713,-1.8959073779182134,-1.260893739431995,-1.7601660206624707,-1.695211500811484,-1.8483547655568948,-1.844183022475962,-1.73910716341224,-1.4972945201744572
570.8356,-2.1037963799820933,-1.4183569584206817,-1.9340069240552757,-1.8771496683332334,-2.0639383509259144,-2.0486667617773393,-1.899694796779249,-1.6346908789293868
571.7998,-2.2695663071358085,-1.5427913323975455,-2.059330758058529,-2.0204800501763795,-2.2461697983968345,-2.196491776156144,-2.0073861248677063,-1.738902856895071
572.764,-2.4732289970517543,-1.7148177319769777,-2.2050812437886016,-2.195578981631316,-2.4762858400293206,-2.385628083726887,-2.140407410431201,-1.863548395943369
573.7283,-2.7325504297916874,-1.96918374403358,-2.3820204220843566,-2.414741975582399,-2.775417198794503,-2.6446117412129877,-2.3128692938699293,-2.0118701409022943
574.6926,-3.086191853016464,-2.389548451273631,-2.6040847411362447,-2.702473752822637,-3.1952654914588816,-3.0350430825300054,-2.54196229595291,-2.1870022175377404
575.6568,-3.632324551566689,-3.4819752442270153,-2.8900322539349945,-3.112381834487121,-3.906496439733341,-3.779477900357975,-2.8537654126856804,-2.3918018409053596
576.6211,-4.88095037074401,10.169721539158214,-3.2716126474489386,-3.816180541236521,12.052486993116577,11.728654791414517,-3.3012351492102137,-2.6285227376087605
577.5853,12.19366647402045,10.186401580114339,-3.8257200456452876,11.961238999756848,12.072774787340487,11.748340931343897,-4.046482472219055,-2.8970305345145957
578.5496,12.214191336155944,10.203078738242782,-4.891290145576253,11.981290175839614,12.093059075205213,11.768023668898593,11.975157615372078,-3.192388124574086
579.5138,12.234716198291437,10.219755896371225,12.114548226643057,12.001341351922381,12.11334336306994,11.787706406453289,11.995172340078495,-3.4972304167370023
580.4781,12.25524106042693,10.23643305449967,12.13484436560078,12.021392528005148,12.133627650934669,11.807389144007983,12.015187064784913,-3.7601493118510376
581.4423,12.275773018452531,10.253115978283475,12.155147521374046,12.041450636214476,12.15391895151776,11.827078686312051,12.035208709015862,-3.8707877274421945
582.4066,12.296297880588025,10.269793136411918,12.17544366033177,12.061501812297243,12.174203239382487,11.846761423866745,12.05522343372228,-3.7401566307198615
583.3708,12.316822742723518,10.286470294540361,-5.3378753708015845,12.08155298838001,12.194487527247215,11.866444161421441,12.075238158428697,-3.4340104088857566
584.3351,-7.410635194012288,10.303150335496486,-3.938087329748649,12.101607630526058,12.214775321471125,11.886130301350821,-4.436408058837448,-3.0818585682301975
585.2993,-3.8167442518950327,10.31982749362493,-3.3175331442468554,-3.7785910849499866,-5.99917925820632,11.905813038905517,-3.525895503878524,-2.7528178859549124
586.2635,-3.1088291616369146,10.336507534581054,-2.8943370702705393,-3.0147358997241653,-3.6156439456314966,-4.034707037378801,-2.9957187664902403,-2.463875167225873
587.2278,-2.510026509175915,10.353184692709497,-2.416345631197697,-2.40079592336345,-2.7228603810236467,-2.749484837326584,-2.4417866094339864,-2.0988707915045164
588.1921,-2.132343500678445,-3.880015910479159,-2.081390222762172,-2.0239804274842426,-2.2621980674871103,-2.2331503219658786,-2.078323014503932,-1.8264073217010577
589.1563,-1.8516180250187182,-2.27359477976561,-1.8187248547754096,-1.7473234156406607,-1.9480707117746732,-1.898491046728432,-1.8033317682770016,-1.6068310760721674
590.1205,-1.626167759322677,-1.78760250039176,-1.6015610796986552,-1.525745615401442,-1.7077725537151547,-1.6460763540473191,-1.580289890396532,-1.4222074936303422
591.0848,-1.437450787945326,-1.4777434969101821,-1.4165834375169997,-1.3392644787367918,-1.5105254736855636,-1.4402058068241972,-1.3922286308547276,-1.2631692361481173
592.0491,-1.2761583674493446,-1.243272166955603,-1.2558646808708975,-1.1782575207649504,-1.3414509377712236,-1.2650022235899245,-1.2302363340078908,-1.1241821716424751
593.0133,-1.1364637076730875,-1.0539358285719806,-1.1143516500471575,-1.0381862782252829,-1.1929973002030312,-1.1126745065525394,-1.089233722873914,-1.0014318040520942
593.9775,-1.0138314704544453,-0.8970950120793926,-0.9891060535372074,-0.9165492932476196,-1.0611013919615144,-0.9789870394662614,-0.9659468244208725,-0.8921480057191357
594.9418,-0.9046019504705555,-0.7654587579925065,-0.8785403368244747,-0.8112416256011801,-0.9433171768816889,-0.8615186925050023,-0.8578596995292325,-0.7942502042801787
595.9061,-0.8066623464419558,-0.6540293962453811,-0.7819559759216682,-0.7201001051920569,-0.838213359145684,-0.7588670068234645,-0.7627594842539243,-0.7064807352441226
596.8703,-0.7195212679787127,-0.559455063094552,-0.698895474455393,-0.6410579184855648,-0.7451903513334703,-0.6702259598586908,-0.6788529838126944,-0.6281752170174814
597.8345,-0.6437687383432522,-0.4798085882359801,-0.6286560983490318,-0.5726232718453992,-0.6641184181553341,-0.5949695146685786,-0.6049445043665564,-0.5592390781291904
598.7988,-0.579969945182624,-0.4138872559615952,-0.569977627531087,-0.5139764413055143,-0.5950585702610328,-0.5322256426212751,-0.5405956940364605,-0.49981519634128974
599.7631,-0.5279379117924997,-0.36042377522329644,-0.521104805593512,-0.46471882958855193,-0.5379122789575674,-0.4808746222078347,-0.485892354926593,-0.4500566549702508
600.7273,-0.48651246014032845,-0.31777897020227075,-0.4802750084719405,-0.4244494131728566,-0.4922454569782735,-0.43952896503157546,-0.4408881133520706,-0.40975866255714966
601.6915,-0.45404390221450425,-0.2841747127855321,-0.4462515224269432,-0.3925096746955995,-0.4570864921939694,-0.40678178916010904,-0.4051778311515933,-0.37825377584217057
602.6558,-0.42858491289286865,-0.25626721114711976,-0.417992911695649,-0.36757089879786475,-0.43026564954316976,-0.38074596747421124,-0.37710947184334337,-0.3536971707692582
603.6201,-0.4093628561810834,-0.23585592632485142,-0.3961605111429723,-0.3492476592427632,-0.4107153127823045,-0.3612957822292588,-0.3564823000206715,-0.3356196299641702
604.5843,-0.39504789131413115,-0.2217594755354883,-0.38024454911972444,-0.3362547397655602,-0.3963305093039697,-0.34717946575476794,-0.34186895616328733,-0.3223973816798361
