Created as New Dataset,Sample 159 By irlear Date Thursday, June 06 2019
cm-1,%T
3492.00,45.66
3491.50,45.67
3491.00,45.68
3490.50,45.70
3490.00,45.72
3489.50,45.75
3489.00,45.77
3488.50,45.79
3488.00,45.80
3487.50,45.81
3487.00,45.83
3486.50,45.85
3486.00,45.86
3485.50,45.87
3485.00,45.88
3484.50,45.90
3484.00,45.92
3483.50,45.95
3483.00,45.97
3482.50,45.98
3482.00,46.00
3481.50,46.02
3481.00,46.04
3480.50,46.07
3480.00,46.08
3479.50,46.10
3479.00,46.11
3478.50,46.13
3478.00,46.14
3477.50,46.16
3477.00,46.19
3476.50,46.21
3476.00,46.23
3475.50,46.25
3475.00,46.26
3474.50,46.28
3474.00,46.29
3473.50,46.32
3473.00,46.34
3472.50,46.37
3472.00,46.40
3471.50,46.43
3471.00,46.46
3470.50,46.49
3470.00,46.52
3469.50,46.54
3469.00,46.57
3468.50,46.59
3468.00,46.62
3467.50,46.63
3467.00,46.65
3466.50,46.66
3466.00,46.67
3465.50,46.69
3465.00,46.72
3464.50,46.74
3464.00,46.77
3463.50,46.79
3463.00,46.81
3462.50,46.83
3462.00,46.86
3461.50,46.89
3461.00,46.92
3460.50,46.94
3460.00,46.96
3459.50,46.98
3459.00,47.00
3458.50,47.02
3458.00,47.04
3457.50,47.06
3457.00,47.09
3456.50,47.12
3456.00,47.14
3455.50,47.17
3455.00,47.20
3454.50,47.22
3454.00,47.25
3453.50,47.28
3453.00,47.30
3452.50,47.33
3452.00,47.36
3451.50,47.39
3451.00,47.42
3450.50,47.46
3450.00,47.49
3449.50,47.53
3449.00,47.58
3448.50,47.62
3448.00,47.65
3447.50,47.66
3447.00,47.66
3446.50,47.68
3446.00,47.71
3445.50,47.75
3445.00,47.79
3444.50,47.83
3444.00,47.87
3443.50,47.90
3443.00,47.92
3442.50,47.94
3442.00,47.96
3441.50,48.00
3441.00,48.03
3440.50,48.07
3440.00,48.10
3439.50,48.14
3439.00,48.18
3438.50,48.22
3438.00,48.25
3437.50,48.29
3437.00,48.32
3436.50,48.35
3436.00,48.38
3435.50,48.41
3435.00,48.44
3434.50,48.47
3434.00,48.49
3433.50,48.52
3433.00,48.55
3432.50,48.58
3432.00,48.61
3431.50,48.64
3431.00,48.67
3430.50,48.69
3430.00,48.72
3429.50,48.75
3429.00,48.77
3428.50,48.80
3428.00,48.82
3427.50,48.84
3427.00,48.86
3426.50,48.89
3426.00,48.91
3425.50,48.94
3425.00,48.96
3424.50,48.99
3424.00,49.02
3423.50,49.05
3423.00,49.08
3422.50,49.11
3422.00,49.15
3421.50,49.18
3421.00,49.20
3420.50,49.22
3420.00,49.23
3419.50,49.25
3419.00,49.28
3418.50,49.31
3418.00,49.34
3417.50,49.36
3417.00,49.39
3416.50,49.42
3416.00,49.45
3415.50,49.49
3415.00,49.52
3414.50,49.56
3414.00,49.60
3413.50,49.63
3413.00,49.65
3412.50,49.68
3412.00,49.70
3411.50,49.73
3411.00,49.76
