Created as New Dataset,Sample 020 By irlear Date Sunday, April 26 2009
cm-1,%T
3687.75,97.63
3687.50,97.64
3687.25,97.65
3687.00,97.67
3686.75,97.68
3686.50,97.69
3686.25,97.70
3686.00,97.71
3685.75,97.72
3685.50,97.72
3685.25,97.72
3685.00,97.73
3684.75,97.75
3684.50,97.76
3684.25,97.75
3684.00,97.74
3683.75,97.73
3683.50,97.73
3683.25,97.74
3683.00,97.75
3682.75,97.75
3682.50,97.75
3682.25,97.75
3682.00,97.75
3681.75,97.75
3681.50,97.76
3681.25,97.77
3681.00,97.77
3680.75,97.77
3680.50,97.77
3680.25,97.77
3680.00,97.78
3679.75,97.78
3679.50,97.78
3679.25,97.78
3679.00,97.79
3678.75,97.79
3678.50,97.79
3678.25,97.79
3678.00,97.79
3677.75,97.79
3677.50,97.79
3677.25,97.79
3677.00,97.78
3676.75,97.77
3676.50,97.75
3676.25,97.75
3676.00,97.77
3675.75,97.78
3675.50,97.78
3675.25,97.77
3675.00,97.77
3674.75,97.78
3674.50,97.79
3674.25,97.79
3674.00,97.79
3673.75,97.80
3673.50,97.81
3673.25,97.82
3673.00,97.82
3672.75,97.82
3672.50,97.82
3672.25,97.82
3672.00,97.82
3671.75,97.80
3671.50,97.79
3671.25,97.78
3671.00,97.76
3670.75,97.76
3670.50,97.77
3670.25,97.78
3670.00,97.78
3669.75,97.79
3669.50,97.80
3669.25,97.80
3669.00,97.80
3668.75,97.80
3668.50,97.80
3668.25,97.80
3668.00,97.80
3667.75,97.79
3667.50,97.80
3667.25,97.81
3667.00,97.81
3666.75,97.80
3666.50,97.79
3666.25,97.78
3666.00,97.78
3665.75,97.78
3665.50,97.78
3665.25,97.79
3665.00,97.80
3664.75,97.80
3664.50,97.80
3664.25,97.80
3664.00,97.79
3663.75,97.77
3663.50,97.77
3663.25,97.76
3663.00,97.76
3662.75,97.76
3662.50,97.76
3662.25,97.76
3662.00,97.76
3661.75,97.76
3661.50,97.77
3661.25,97.78
3661.00,97.78
3660.75,97.78
3660.50,97.77
3660.25,97.76
3660.00,97.75
3659.75,97.74
3659.50,97.74
3659.25,97.73
3659.00,97.72
3658.75,97.71
3658.50,97.70
3658.25,97.70
3658.00,97.69
3657.75,97.69
3657.50,97.69
3657.25,97.69
3657.00,97.69
3656.75,97.68
3656.50,97.68
3656.25,97.68
3656.00,97.68
3655.75,97.67
3655.50,97.65
3655.25,97.63
3655.00,97.63
3654.75,97.63
3654.50,97.63
3654.25,97.63
3654.00,97.64
3653.75,97.64
3653.50,97.63
3653.25,97.63
3653.00,97.63
3652.75,97.63
3652.50,97.64
3652.25,97.65
3652.00,97.65
3651.75,97.65
3651.50,97.64
3651.25,97.62
3651.00,97.60
3650.75,97.58
3650.50,97.57
3650.25,97.56
3650.00,97.55
3649.75,97.54
3649.50,97.54
3649.25,97.54
3649.00,97.56
3648.75,97.57
3648.50,97.57
3648.25,97.58
3648.00,97.59
3647.75,97.59
3647.50,97.58
3647.25,97.57
3647.00,97.57
3646.75,97.57
3646.50,97.56
3646.25,97.56
3646.00,97.57
3645.75,97.57
3645.50,97.57
3645.25,97.58
3645.00,97.58
3644.75,97.59
3644.50,97.59
3644.25,97.59
3644.00,97.59
3643.75,97.59
3643.50,97.58
3643.25,97.57
3643.00,97.57
3642.75,97.56
3642.50,97.56
3642.25,97.56
3642.00,97.56
3641.75,97.55
3641.50,97.55
3641.25,97.55
3641.00,97.55
3640.75,97.55
3640.50,97.56
3640.25,97.56
3640.00,97.57
3639.75,97.57
3639.50,97.57
3639.25,97.56
3639.00,97.56
3638.75,97.57
3638.50,97.57
3638.25,97.56
3638.00,97.56
3637.75,97.57
3637.50,97.58
3637.25,97.59
3637.00,97.61
3636.75,97.62
3636.50,97.63
3636.25,97.62
3636.00,97.61
3635.75,97.60
3635.50,97.59
3635.25,97.58
3635.00,97.57
3634.75,97.57
3634.50,97.57
3634.25,97.56
3634.00,97.56
3633.75,97.56
3633.50,97.55
3633.25,97.55
3633.00,97.55
3632.75,97.55
3632.50,97.56
3632.25,97.56
3632.00,97.56
3631.75,97.56
3631.50,97.56
3631.25,97.56
3631.00,97.56
3630.75,97.56
3630.50,97.55
3630.25,97.54
3630.00,97.54
3629.75,97.55
3629.50,97.56
3629.25,97.58
3629.00,97.56
3628.75,97.53
3628.50,97.52
3628.25,97.54
3628.00,97.56
3627.75,97.57
3627.50,97.57
3627.25,97.57
3627.00,97.58
3626.75,97.59
3626.50,97.59
3626.25,97.60
3626.00,97.61
3625.75,97.62
3625.50,97.62
3625.25,97.63
3625.00,97.62
3624.75,97.62
3624.50,97.62
3624.25,97.62
3624.00,97.62
3623.75,97.62
3623.50,97.62
3623.25,97.62
3623.00,97.63
3622.75,97.63
3622.50,97.64
3622.25,97.65
3622.00,97.66
3621.75,97.66
3621.50,97.66
3621.25,97.65
3621.00,97.64
3620.75,97.64
3620.50,97.64
3620.25,97.64
3620.00,97.65
3619.75,97.65
3619.50,97.66
3619.25,97.66
3619.00,97.65
3618.75,97.64
3618.50,97.64
3618.25,97.63
3618.00,97.62
3617.75,97.62
3617.50,97.62
3617.25,97.62
3617.00,97.62
3616.75,97.62
