Created as New Dataset,Sample 023 By irlear Date Monday, April 27 2009
cm-1,%T
3733.50,96.30
3733.25,96.29
3733.00,96.27
3732.75,96.25
3732.50,96.22
3732.25,96.21
3732.00,96.21
3731.75,96.22
3731.50,96.23
3731.25,96.23
3731.00,96.22
3730.75,96.21
3730.50,96.21
3730.25,96.22
3730.00,96.21
3729.75,96.21
3729.50,96.20
3729.25,96.20
3729.00,96.21
3728.75,96.21
3728.50,96.21
3728.25,96.20
3728.00,96.20
3727.75,96.20
3727.50,96.21
3727.25,96.21
3727.00,96.22
3726.75,96.21
3726.50,96.21
3726.25,96.20
3726.00,96.19
3725.75,96.18
3725.50,96.17
3725.25,96.16
3725.00,96.15
3724.75,96.15
3724.50,96.15
3724.25,96.16
3724.00,96.16
3723.75,96.17
3723.50,96.16
3723.25,96.14
3723.00,96.13
3722.75,96.12
3722.50,96.12
3722.25,96.12
3722.00,96.12
3721.75,96.12
3721.50,96.11
3721.25,96.11
3721.00,96.11
3720.75,96.10
3720.50,96.10
3720.25,96.10
3720.00,96.11
3719.75,96.12
3719.50,96.13
3719.25,96.12
3719.00,96.11
3718.75,96.09
3718.50,96.08
3718.25,96.07
3718.00,96.07
3717.75,96.07
3717.50,96.07
3717.25,96.07
3717.00,96.07
3716.75,96.07
3716.50,96.07
3716.25,96.06
3716.00,96.05
3715.75,96.05
3715.50,96.04
3715.25,96.03
3715.00,96.03
3714.75,96.02
3714.50,96.01
3714.25,96.01
3714.00,96.01
3713.75,96.01
3713.50,96.02
3713.25,96.03
3713.00,96.04
3712.75,96.05
3712.50,96.05
3712.25,96.04
3712.00,96.02
3711.75,96.00
3711.50,95.99
3711.25,95.98
3711.00,95.98
3710.75,95.97
3710.50,95.96
3710.25,95.95
3710.00,95.94
3709.75,95.93
3709.50,95.93
3709.25,95.93
3709.00,95.93
3708.75,95.93
3708.50,95.92
3708.25,95.90
3708.00,95.89
3707.75,95.89
3707.50,95.88
3707.25,95.88
3707.00,95.87
3706.75,95.87
3706.50,95.86
3706.25,95.86
3706.00,95.85
3705.75,95.84
3705.50,95.84
3705.25,95.84
3705.00,95.84
3704.75,95.84
3704.50,95.85
3704.25,95.85
3704.00,95.85
3703.75,95.85
3703.50,95.84
3703.25,95.83
3703.00,95.83
3702.75,95.82
3702.50,95.82
3702.25,95.81
3702.00,95.81
3701.75,95.81
3701.50,95.81
3701.25,95.81
3701.00,95.81
3700.75,95.82
3700.50,95.83
3700.25,95.83
3700.00,95.82
3699.75,95.81
3699.50,95.80
3699.25,95.80
3699.00,95.81
3698.75,95.82
