Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3778.00,102.83
3777.75,102.83
3777.50,102.84
3777.25,102.84
3777.00,102.84
3776.75,102.83
3776.50,102.83
3776.25,102.82
3776.00,102.82
3775.75,102.81
3775.50,102.81
3775.25,102.81
3775.00,102.81
3774.75,102.81
3774.50,102.81
3774.25,102.81
3774.00,102.81
3773.75,102.81
3773.50,102.81
3773.25,102.82
3773.00,102.82
3772.75,102.81
3772.50,102.81
3772.25,102.80
3772.00,102.79
3771.75,102.79
3771.50,102.80
3771.25,102.81
3771.00,102.82
3770.75,102.83
3770.50,102.83
3770.25,102.83
3770.00,102.82
3769.75,102.82
3769.50,102.82
3769.25,102.83
3769.00,102.83
3768.75,102.82
3768.50,102.80
3768.25,102.79
3768.00,102.78
3767.75,102.79
3767.50,102.79
3767.25,102.79
3767.00,102.79
3766.75,102.79
3766.50,102.79
3766.25,102.79
3766.00,102.79
3765.75,102.80
3765.50,102.81
3765.25,102.81
3765.00,102.82
3764.75,102.82
3764.50,102.81
3764.25,102.80
3764.00,102.79
3763.75,102.79
3763.50,102.79
3763.25,102.79
3763.00,102.79
3762.75,102.79
3762.50,102.79
3762.25,102.78
3762.00,102.78
3761.75,102.78
3761.50,102.77
3761.25,102.77
3761.00,102.77
3760.75,102.78
3760.50,102.79
3760.25,102.79
3760.00,102.79
3759.75,102.79
3759.50,102.79
3759.25,102.80
3759.00,102.80
3758.75,102.80
3758.50,102.80
3758.25,102.80
3758.00,102.79
3757.75,102.78
3757.50,102.78
3757.25,102.78
3757.00,102.79
3756.75,102.80
3756.50,102.80
3756.25,102.79
3756.00,102.79
3755.75,102.79
3755.50,102.79
3755.25,102.80
3755.00,102.82
3754.75,102.83
3754.50,102.83
3754.25,102.82
3754.00,102.81
3753.75,102.79
3753.50,102.79
3753.25,102.79
3753.00,102.80
3752.75,102.80
3752.50,102.82
3752.25,102.84
3752.00,102.85
3751.75,102.86
3751.50,102.86
3751.25,102.86
3751.00,102.84
3750.75,102.82
3750.50,102.82
3750.25,102.83
3750.00,102.84
3749.75,102.85
3749.50,102.86
3749.25,102.87
3749.00,102.88
3748.75,102.88
3748.50,102.87
3748.25,102.85
3748.00,102.83
3747.75,102.83
3747.50,102.83
3747.25,102.83
3747.00,102.83
3746.75,102.82
3746.50,102.82
3746.25,102.81
3746.00,102.81
3745.75,102.80
3745.50,102.80
3745.25,102.81
3745.00,102.83
3744.75,102.88
3744.50,102.88
3744.25,102.87
3744.00,102.87
